id,link,name,rate,description,reviews
795058,https://www.labirint.ru/books/795058/,Владимир Обручев: Земля Санникова. В 2-х томах,8.43,"Книга учёного-геолога и путешественника Владимира Афанасьевича Обручева ""Земля Санникова"" - научно-фантастический роман, любимый многими поколениями читателей. Издание сопровождают современные комментарии, позволяющие больше узнать о природной среде Арктики, знаменитых первопроходцах, важнейших экспедициях и выдающихся открытиях.","Когда я была совсем маленькой, обожала книги об отважных путешественниках. Фильм ""Земля Санникова"" был одним из любимых. Лет до 12 я читала одни сплошные книги о море и моряках. Особенно, мне нравились - о первооткрывателях, о новых землях, туземцах, их обычаях. Соответственно, кроме вполне логично вписывающегося и ""банально"" Жюля Верна мне нравилось читать В.А. Обручева, его ""Плутонию"" и ""Землю Санникова"". 
Когда я читала эти истории много лет назад, книги у меня были библиотечные, ещё советские и без иллюстраций. Моя фантазия работала на полную катушку, но, разумеется, образов в голове не хватало. И, если в какой-то книге о путешествиях было дай бог 4 литографии на том размером с ""Капитана Блада"" или ""Робинзона Крузо"", я жадно рассматривала их - природу, стихии, такелаж разных кораблей, запоминала различия между фрегатом и каравеллой и так далее. Поиск информации был не таким простым, как сейчас. В этом было своё благо. 
И если бы у меня была эта книга тогда - это было бы безумное счастье и эстетическое удовольствие. 
Я нахожусь под большим впечатлением от издания этой книги. 
Пожалуй, она впечатлила меня больше, чем ""Алиса"" из этой же серии. В ""Алисе"" куда больше кармашков и всяких удивительных штучек. Но. Здесь тема больше по сердцу. И потому я очень довольна. Больше всяких ""открывашек"" тут и не надо. 
Правда, жаль, что не сделали игру. Например, с маршрутом экспедиции. Я ждала чего-то подобного в качестве бонуса. 
Но и так хорошо. 
Маленькая девочка внутри меня очень рада, что, наконец, так поздно, но всё-таки, она держит в руках эту книгу, которую так долго ждала - идеальную книгу с ответами на все возникавшие когда-то по ходу чтения вопросы. Сейчас это, конечно, частичное сожаление, что мне бы эту книгу 10-15 лет назад )) и в географии было бы проще, не пришлось бы искать информацию в библиотеке, она нашлась бы здесь, по биологии - видам-эндемикам и т.д. Но зато научилась работать с книгами и искать нужное. 
Книга - мечта детства. Текст, иллюстрации, различные разворачивающиеся коллажи, ещё и куча справочной информации. 
Рекомендую к покупке. 
И акций было довольно много к этому изданию. Здорово сэкономила.
;
Выдающееся издание выдающейся книги. Большой двухтомник, по формату как Зов предков, почти квадратный. Внутри карта земли Санникова, множество клапанов-выкладок, информативного исторического комментария. В общем, на высшем уровне, как обычно у Лабиринта, буду погружаться.
;
Выглядит монументально! Внутри — неописуемая красота и, конечно, замечательный роман Обручева, давно заслуживающий подобного издания! В комплект можно взять не менее чудесные ""Ледоколы"" для тех, кто немного помладше."
1006608,https://www.labirint.ru/books/1006608/,Алексей Поляринов: Кадавры,8.38,"""Если смотреть на мертвецов слишком долго, они заговорят с тобой"".  События нового романа Алексея Поляринова разворачиваются в мире, где тридцать лет назад произошла катастрофа и по всей стране возникли кадавры - застывшие фигуры мертвых детей. Главные герои Матвей и Даша отправляются в экспедицию по югу страны, чтобы изучить загадочные аномалии. Во время путешествия они обнаруживают, как присутствие мертвых изменило быт живых и как живые привыкли делить пространство с мертвыми.    ""Я хотел написать книгу про конец света. Но не такой стремительный, каким его обычно изображают в поп-культуре. Мне хотелось показать долгий и мучительный конец света, когда люди живут внутри апокалипсиса много лет и в конце концов привыкают к нему"". - Алексей Поляринов  ""Читая роман Алексея, ощущаешь, что оказался в пыльной бесплодной степи, но вместе с тем полной жизни. С собственными правилами и особенностями существования, которые заставляют выбрать - на какой стороне тебе находиться. Чем дальше ты погружаешься в происходящее, тем чаще прокручиваешь в голове образы произошедшего. Словно диафильмы, появляются картинки, которые рисуют историю, от которой сложно оторваться"". - Миша Никатин, художник","Книга соли

""Я вижу мертвых людей.""

В новом романе Алексея Поляринова не надо обладать шестым чувством, чтобы видеть мертвых детей. Абсолютное большинство хотело бы их не видеть, но не выйдет, они часть реальности, данной в ощущениях. Стоящие мертвецы, дети и подростки, начали появляться на просторах России недавно. Каменно-твердые и без возможности сдвинуть с места, убрать подальше, зарыть и забыть. Стоят в самых случайных местах, когда посреди поля или на болоте, когда на городской площади. Обрастают городскими легендами: в северных регионах, если вы наткнулись на такое, считается, что нужно развести костер и поделиться теплом. Иначе ночью мертвец придет к тебе, положит руки на лицо и сделает таким же, заберет твое тепло. В южных - нельзя разговаривать поблизости от мертвяка, он может забрать свой голос, а потом выманивать им твоих близких и убивать.

Глупости, конечно, и суеверия. Никуда Кадавры не ходят, стоят на одном месте иногда потихоньку гудят как ветер в проводах. Там, где их не трогают, относятся с уважением, ничего плохого не случается. Туда, где пытаются убирать: резать, жечь, расстреливать, взрывать - приходит соль. Кристаллы соли конденсируются словно из воздуха нарастают на всех поверхностях в радиусе нескольких километров, засоленная земля перестает родить. Изучением мортальных аномалий (МА) занимался специально образованный институт, успело выйти две монографии, и, хотя о каких-то прорывных вещах говорить было рано, наметились пути. Как вдруг внезапно институт закрыли, исследования объявили незаконными, руководительницу арестовали.

Даша, социальный антрополог, работала в Институте изучения МА Пять лет назад, когда все началось и неясно было, не начнут ли завтра арестовывать рядовых сотрудников, воспользовалась возможностью уехать по линии международного научного сообщества. Нет, работы по специальности никто не предложил. Да перебивалась всяким, поваром в забегаловке, например. А потом на родине случилось что-то нехорошее, я имею в виду - сильно нехорошее. темпы и масштабы засаливания земель скакнули по экспоненте, и о ней (специалист, владеет языком, знает местность) вспомнили, отыскали, отправили в командировку от дружественного Китая.

Конец августа, по Югу России, бывшей ее житнице. Даша колесит в обществе старшего брата Матвея на роли водителя, носильщика оборудования и какой-никакой охраны. Нет, брат был последним, о ком подумала бы на этой роли, у них очень непростые отношения, но мама сильно просила за него. На поверхностный взгляд кажется, работа ""не бей лежачего"": сфотографировать, измерить, опросить местных. На деле все непросто, стоят кадавры часто в труднодоступных местах, говорить о них избегают. По разным причинам, кто из суеверного страха, кто из реального - поди узнай, что она выспрашивает, может шпионка, а может вовсе провокатор из органов, скажешь лишнего, и загремишь. Перед временной сотрудницей в одиночной полевой экспедиции не стоит задача понять причины скачка аномалии, но она сумеет разобраться. И не только в глобальном смысле, но также в обстоятельствах, приведших в эту точку лично ее.

""Кадавры"" многослойное повествование с фантастическим допущением и мистико-криминальной интригой роуд-муви на поверхности; горькой подоплекой сиблинговых отношений глубже, и жестокой социальной прозой в глубине. Роскошные южнорусские зарисовки приводят на память тут же осмеянный квази-гоголевский стиль, но таки это прекрасно. Ростов, Краснодар, Пятигорск, пусть изувеченные новой действительностью, описаны с набоковской любовью-болью ""Других берегов"". А искушенному читателю Поляринов-литературовед дарит чудный обзор вымышленной кадавр-литературы, страшно-прекрасной.

Алексей Поляринов написал самую сильную свою книгу на перекрестье двух значимых для современной русской литературы тем: равнодушия к судьбам и будущему детей (""снарк-снарк"" Веркина), и вбиваемых в голову гвоздей как метафоры сознательной умственной кастрации, самоубийственного нежелания видеть очевидное (""Теллурия"" Сорокина). Замечательно хорошо, хотя не то, чтобы обнадеживающе.
;
Безумно интересно и красиво. 
Автор поднимает самые важные темы для нашего общества, а также рассказывает впечатляющую историю."
1009690,https://www.labirint.ru/books/1009690/,Роджер Желязны: Остров мертвых. Умереть в Италбаре,10.00,"Лауреат премии ""Аполло"". Финалист премии ""Небьюла"".  Знакомьтесь, Фрэнсис Сэндоу - практически бессмертный создатель планет, один из богатейших людей галактики тридцать второго века, да еще и связанный с одним из инопланетных богов. Однажды он сотворил кошмарный Остров мертвых, воплотив болезненные образы Арнольда Бёклина, земного художника из далекого девятнадцатого века. И теперь, чтобы спастись от загадочного врага, который может проникать даже в глубины подсознания Сэндоу, ему придется покинуть свою личную планету и посетить Остров в реальности, а не только во снах. Но даже эта угроза меркнет перед лицом общегалактической пандемии, невольной причиной которой становится доктор фон Хаймек… и предотвратить которую способен лишь Сэндоу.  Впервые полное издание цикла ""Фрэнсис Сэндоу"": два романа и дополнительные материалы. Новые переводы и новые тексты!
				",
1009688,https://www.labirint.ru/books/1009688/,Филип Дик: Особое мнение,0.00,"""Если главным мотивом всего моего творчества является вопрос, вправе ли мы считать вселенную реальной, и если да, то в каком смысле, следующим, вторым по важности мотивом станет сомнение: все ли из нас - люди?"" - Филип К. Дик  Филип К. Дик - классик научной фантастики, автор-новатор, который добавил жанру новое психоделическое измерение. Третий том полного собрания рассказов позволит продолжить знакомство с произведениями писателя, названного ""американским Борхесом"", ""калифорнийским пророком"", человеком, ""расколовшим реальность"", и окончательно перестать смотреть на мир сквозь тусклое стекло.  Часть произведений сопровождаются авторскими комментариями. Специально для этого издания выполнен новый перевод.    ""Загляните в разум гения… Этот сборник рассказов великолепен, заставляет думать, забавен и, если честно, даже немного пугает""…  ""Дик с легкостью и спокойствием написал серьезную фантастику в популярной форме, и я не знаю, что может быть еще большей похвалой""…  ""Ни один другой писатель этого поколения не обладает такой мощной интеллектуальной силой. Она отпечатается не только в ваших воспоминаниях, но и в вашем воображении""…  ""Прекрасная дань уважения великому писателю-философу, который считал научную фантастику идеальной формой выражения своих идей""…  - Goodreads",
610958,https://www.labirint.ru/books/610958/,Цысинь Лю: Задача трех тел,8.94,"Первый роман цикла ""Воспоминания о прошлом Земли"".В те времена, когда Китай переживал последствия жестокой ""культурной революции"", в ходе секретного военного проекта в космос были посланы сигналы, чтобы установить контакт с инопланетным разумом. Один из сигналов подхватила цивилизация, находящаяся на краю гибели, и теперь пришельцы готовятся вторгнуться на Землю. Узнав об этом, люди разделились на тех, кто готов отдать наш порочный мир под управление высшего разума, и тех, кто до последнего будет бороться против этого вторжения.Блестящий научно-фантастический роман ""Задача трех тел"" самого популярного китайского писателя Лю Цысиня обрел широкое мировое признание и стал первой переводной книгой, номинированной на самые престижные литературные премии в области фантастики: ""Хьюго"", ""Небьюлу"", ""Локус"", ""Прометей"" и другие. По циклу снят сериал китайского производства ""Задача трех тел"", а также готовится экранизация от Netflix. Понравится всем поклонникам Айзека Азимова, Джеймса Кори, Артура Кларка, Питера Уоттса, Энди Вейера.","""Задача Трёх Тел"" - первая часть трилогии ""Воспоминания о прошлом Земли"", написанная Лю Цысинем ещё в 2006 году. Но книга как никогда актуальна и понятна нам, россиянам, несмотря на китайское происхождение автора. Может быть, для западной публики содержание романа экзотично, но у граждан страны, пережившей Большой Террор, описания травли научной интеллигенции не вызывают удивления. Е Вэньцзе, дочь погибшего профессора физики, после трудового лагеря попадает на секретную базу, где участвует в проекте ""Красный берег"" по поиску внеземного разума. И однажды астрофизик получает ответ из космоса с недвусмысленным предупреждением. Через сорок лет наноисследователь Ван Мяо замечает, что различные технические устройства начинают обратный отсчёт, а затем он оказывается среди игроков, тестирующих компьютерную игру ""Три Тела"". Но постепенно выясняется, что мир Трисолярья существует не только в игре, но и в реальности. И есть люди, которые с восторгом ждут пришествия более ""цивилизованных"" инопланетян, так как эта ""пятая колонна"" очень недовольна положением дел на Земле (привет нашим НКО и оппозиции). К концу книги становятся понятны и недвусмысленные планы трисолярианцев.
В целом, отличный НФ-роман, дающий жёсткую оценку человечеству, который оказался неожиданно близок русскоязычной аудитории.
Добавляю также фото страниц.
;
Если вы поклонник хорошей фантастики, то лучше пройти мимо.
Книга может заинтересовать в качестве примера современной китайской фантастической литературы, которая редко выскакивает из-за великой стены. Автор встраивает в свое произведение достижения современной физики, астрономии, перемежая псевдо-филосовскими вставками и историческими зарисовками. Но все же, некоторые научные вещи настолько наивны, что даже неловко за автора. То с какой легкостью он обошел проблему языка общения с представителями внеземной цивилизации, вызвало мое огромное удивление.
Литературно книга тяжелая, нудноватая, с обескураживающей концовкой про ренегатов - предателей человечества из-за своих, мелких в глобальном плане, обид.
;
Читать! Обязательно читать. Это совершенно новая фантастика, широкая, непостижимая. Очень сложная, но и доступная. 
Переводчики - огромные молодцы, провели просто страшную работу. 
Читать обязательно!"
640582,https://www.labirint.ru/books/640582/,Виктория Ледерман: Теория невероятностей. Комплект из 2-х книг,9.04,"""Назад в будущее"", говорите? ""Назад в свою вероятность"" - задача куда сложнее! И решать ее Матвею предстоит в одиночку - ведь все началось поздним вечером, когда он на минуту вышел из дома и наткнулся на местных хулиганов…Тот понедельник вообще не заладился: утром отключили интернет, в школе оставили после уроков, а потом мама огорошила ужасной новостью - с ними теперь будет жить чужая девчонка! Как мог закончиться такой день? Бегством от трех бандитов, мечтающих отобрать у Матвея телефон; поездкой в полупустом автобусе на окраину города; отчаянной попыткой спрятаться в заброшенной бетонной трубе. И попаданием в альтернативную вселенную, где никакого Матвея Добровольского не существует, а вместо него - девчонка по имени Милослава!Помощи ждать неоткуда: кто поверит в сказку о семикласснике, потерявшемся между мирами? Ни учителя, ни одноклассники, ни родители, ни друзья (которых у Матвея все равно нет). Разве что странный, вечно попадающий в неприятности Веня Ватрушкин? Вот уж кто разбирается в фантастических сюжетах!Виктория Ледерман в фантастических сюжетах разбирается не хуже своего героя, и новая повесть ""Теория невероятностей"" - прекрасный пример увлекательного, современного и ненавязчиво поучительного произведения. Предыдущие книги писательницы - ""Календарь ма[й]я"", ""Уроков не будет"", ""Всего одиннадцать, или Шуры-муры в пятом ""Д"""", ""К доске пойдёт… Василькин!"" - стали бестселлерами среди читателей младшего и среднего школьного возраста.Для среднего школьного возраста.3-е издание, стереотипное.","Со мной такое впервые:зашла на лабиринт специально: чтобы написать отзыв. Обнаруживаю, что книгу ""Теория невероятностей"" можно было купить намного дешевле... Но, она стоит того, чтобы заплатить за нее цену даже без скидки! 
После того, как мой 10-летний сын прочитал весь цикл ""Живые"", я всерьез задумалась о том, что он будет читать дальше - ни одна книга ему не нравилась, уж слишком сильное впечатление оставили ""Живые""! 
Поэтому покупала книгу Виктории Ледерман без особых надежд, наудачу, как говорится. И считаю огромной удачей ее приобретение!!! 
Современная книга, которая наверняка придется по душе 10-12 летним ребятам! Динамичный сюжет, интересные повороты, близкие сегодняшним детям проблемы... И главное - дружба! Эта книга из серии ""заставлять читать не надо"" и вообще, когда твой ребенок с удовольствием рассказывает о книге совсем нечитающим друзьям - по-моему, это самая лучшая реклама для произведения, и самый большой кайф для родителя))) Спасибо автору за такую замечательную мудрую и добрую книгу! Прочитала с огромным удовольствием сама и честно говоря, погрузилась в детство, когда книга захватывает настолько, что забываешь обо всем... Очень-очень рекомендую ""Теорию невероятностей"" к покупке и прочтению!
;
Купила эти две книги своему 12-летнему сыну, но сначала прочитала сама. 
История настолько увлекательная, так понравилась, что в конце было жалко расставаться с героями. Сюжет интересный, при этом ненавязчиво делаются акценты на очень важных вещах - дружбе, взаимовыручке, поддержке, отношениям с родителями (все то, что в подростковом возрасте всегда бывает непростым и в глазах подростка иногда может выглядеть непреодолимым). 
Главный герой - замкнутый подросток, очень колючий в отношении своей мамы, сторонящийся своих одноклассников, участия во внеклассных мероприятиях, предпочитающий проводить все свободное от школы время за компьютером. 
Думаю, многие тут узнают своих подростков, хотя бы отчасти. И многие подростки проведут параллель с главным героем и, вероятно, задумаются над своей непростой подростковой жизнью. 
В процессе развития сюжета к герою приходит осознание своих ошибок, он начинает меняться, налаживать отношения с окружающими, вылезает из своей «раковины».  
Произведение написано очень доступным языком, сюжет захватывает с первых строк, при этом оно не просто развлекательное, но и поучительное, что немаловажно для этой возрастной категории. 
С нетерпением жду следующую книгу автора,
;
Фрагмент из книги:
""...Матвей одним махом взбежал на свой этаж и позвонил в дверь напротив. Не дождавшись, пока откроют, он нетерпеливо забарабанил кулаками по железному полотну. Дверь приоткрылась на ширину цепочки, в щели показались очки и нос соседки. 
- Теть Валь, вам мама наши ключи не оставляла? 
- Какая мама? 
- Ну, моя, конечно, какая же еще! 
- Почему твоя мама должна оставить ключи мне? – подозрительно поинтересовалась соседка. 
- Как это? – удивился Матвей. - Она же всегда вам оставляет. 
- Кто? 
- Моя мама! 
- Да кто она такая, твоя мама? И ты кто такой вообще? 
- Теть Валь, что с вами? Мы ваши соседи напротив, из девятой квартиры. 
Дверь внезапно захлопнулась. Матвей снова заколотил в нее кулаками. 
- Тетя Валя! Так ключи у вас или нет? 
- Шагай отсюда подобру-поздорову вместе со своей мамой! А то сейчас полицию вызову! – раздалось из-за двери. 
- Да почему полицию-то? При чем здесь полиция? 
- Потому что я знаю, кто живет в девятой квартире. И это вовсе не ты. 
- Вы все сговорились, да? – завопил Матвей на весь подъезд. – Это розыгрыш? Скрытая камера? 
- Уходи или я звоню! – пригрозила соседка. 
До Матвея, наконец, дошло – да ее же мама подговорила! Попросила сделать вид, что не узнает его. И в замок что-то наверняка она же засунула. Проучить его захотели! Шутницы! Но он разгадал их коварный замысел. Осталось только очистить замок от посторонних предметов и попасть, наконец, в свою квартиру. 
Матвей достал из кармана ключ, потыкал в замок, потом наклонился, внимательно вглядываясь в отверстие замочной скважины. Дверь вдруг резко распахнулась и с силой ударила Матвея по лбу. Он отлетел и шлепнулся на бетонный пол. Ключ выскочил из руки и загремел где-то в стороне. 
Из-за двери высунулась голова в тюрбане из полотенца. Уже знакомые шоколадные глаза настороженно уставились на него. Та самая девчонка, с которой он два раза столкнулся внизу, стояла сейчас на пороге его собственной квартиры в домашнем халате и с маминым полотенцем на голове. 
- Что ты здесь делаешь? 
- Что я здесь делаю? – ошалело проговорил Матвей. 
- Ты, ты. Чего ты крутишься возле нашей двери? 
- Возле вашей двери? 
- Попугая изображаешь? Каждое слово будешь повторять? 
- Ты хочешь сказать, что ты здесь живешь? 
- Ты что, тупой? Если квартира наша, значит, мы здесь и живем. Вся наша семья. 
- И давно… тут живет вся ваша семья? 
- Лет семьдесят уже. Как дом построили, - фыркнула девчонка. 
Шокированный Матвей не сводил с нее глаз. Откуда она здесь взялась? Стоит, такая наглая, как у себя дома, и еще насмехается над ним. Мамина шутка приобретает слишком большой масштаб. Что-то подозрительно много народу вовлечено в этот розыгрыш. А может, мама здесь ни при чем? Она еще могла сделать вид, что не узнает сына, могла подговорить соседку. Но найти за такой короткий срок незнакомую девчонку, засунуть ее в квартиру и поменять замки? Нереально. Да и откуда мама могла знать, что Матвея ночью не будет дома? Он и сам этого не знал. Нет, все так четко спланировать невозможно. 
- Вопросов больше нет? Теперь все понятно? - девчонка собралась закрыть дверь. 
- Да, все понятно, - бесцветным голосом сказал Матвей, все еще сидя на полу. – Я такое в кино видел. Я просто провалился во временную дыру. 
Почти закрывшаяся дверь снова отворилась. 
- Чего?! Куда ты там провалился? 
- В дыру. Во времени. Я либо в прошлом, либо в будущем. Поэтому в моей квартире живешь ты. Какой сейчас год? 
- Это я тебя так дверью шарахнула? Или ты и раньше такой был? 
- Если я в будущем, то ты мой потомок. Потомка. Потомица, - Матвей хмыкнул, поднимаясь на ноги, - ну в общем, пра-пра-пра-пра-правнучка. А я твой пра-пра-пра… Предок, короче говоря. 
- Жуть! Пора санитаров звать. Пока ты никого не покусал, - сочувственно сказала девчонка. – Сходи голову полечи. 
- Схожу. Ну, пока, - Матвей как заторможенный поплелся вниз. 
- Эй, пришелец! - крикнула девчонка, когда он добрался до первого этажа. Матвей поднял голову. 
- Лови! – Она бросила ключ, забытый Матвеем на площадке третьего этажа. Ключ загремел по ступенькам. Матвей медленно подобрал его и вяло сказал: 
- А зачем мне ключ? Открывать все равно нечего. 
- Ну, мало ли! – со смехом отозвалась девчонка. – Вдруг тебе повезет, и ты вернешься к себе?..."""
1009686,https://www.labirint.ru/books/1009686/,"Нил Стивенсон: Падение, или Додж в Аду",0.00,"Финалист премии Гудридс. ""100 важных книг года"" по версии The New York Times.  В молодости Ричард ""Додж"" Фортраст основал корпорацию ""9592"", компанию по разработке видеоигр, которая сделала его миллиардером. Теперь Додж живет безбедно, управляя своими многочисленными деловыми инвестициями и проводя время с любимой племянницей и ее маленькой дочерью Софией. В один прекрасный осенний день, когда он проходил обычную медицинскую процедуру, что-то пошло не так. Доджа признают мёртвым и переводят на режим жизнеобеспечения, оставляя его ошеломленную семью и близких друзей перед трудным выбором. Давным-давно, когда Додж был гораздо моложе, он составил свое завещание, в котором распорядился передать его тело крионической компании, которой владеет загадочный предприниматель Элмо Шепард. Несмотря на все сомнения, семья Доджа обязана выполнить это распоряжение. Мозг покойного сканируют, а структуры данных загружают для хранения в облако, пока не появится возможность оживить Доджа. В ближайшие годы человеческому гению удается победить саму смерть. Создается вечный загробный мир - Битмир, в котором люди продолжают существовать в виде цифровых душ. Но уникальный новый бессмертный мир - отнюдь не рай, как может показаться на первый взгляд…  Перед вами грандиозная драма о цифровом мире, человеке и машине, ангелах и демонах, богах и последователях, конечном и вечном. В этой захватывающей эпопее Нил Стивенсон поднимает глубокие экзистенциальные вопросы и затрагивает революционные прорывы, которые преобразуют наше будущее. Соединив технологическое, философское и духовное в одном грандиозном мифе, он создает умопомрачительную литературную сагу для современной эпохи.   ""Новый роман ""посткиберпанка"" Нила Стивенсона - это потерянный рай в духе Филипа К. Дика"". - Amazon   ""Футуристические идеи, особенно связанные с ИИ и цифровым сознанием, заинтригуют не только гиков и любителей фантастики"". - Booklist    ""Единственный в своем роде синтез смелости и оригинальности, без боязни рисковать на дикой и неизведанной концептуальной территории"". - New York Times Book Review   ""Стивенсон не просто играет словами, он играет нешуточными идеями. Он - великая ""белая ворона"" научной фантастики, и ""падение"" заслуживает оценки как один из великих пророческих и философских романов нашего времени"". - Wall Street Journal   """"Падение"" Нила Стивенсона исследует вопросы высшего сознания, будущего сети Интернет и создания виртуального мира - все в одном умопомрачительном приключении"". - Slate   ""Как и Додж, Стивенсон создает новую вселенную с нуля, сражаясь в битвах и реализуя Большую идею. Те из нас, кто привязан к meatspace, могут только молча сидеть и с удивлением наблюдать за этим зрелищем"". - Nature   ""Стивенсон не просто фантаст будущего, он пророк нашего настоящего, виртуальный архитектор идей, определяющих наш мир… автор научной фантастики, который не просто хочет развлекать, но хочет сделать мир лучше - даже если ему придется самому изобрести будущее"". - Reason",
