id,link,name,rate,description,reviews
842220,https://www.labirint.ru/books/842220/,Эва Бинчик: Эпоха человека. Риторика и апатия антропоцена,0.00,"Осмысляя последние столетия в истории Земли, естественные науки сходятся в том, что человек оказывает существенное влияние на облик планеты. В 2000 году американский биолог Юджин Ф. Стормер и голландский исследователь атмосферы Пауль Крутцен предложили обозначить современную геологическую эпоху термином ""антропоцен"" - то есть ""эпоха человека"". В книге Эва Бинчик подробно анализирует широкий спектр дискуссий вокруг этого понятия - одного из важнейших для нашего времени. Как сквозь призму антропоцена вербализуются основные философские дилеммы, аксиологические сомнения и опасения XXI века? Почему этот термин заставляет нас пересмотреть привычный способ мышления о природе? И есть ли возможность преодолеть апатию и беспомощность, неизбежно ассоциирующиеся с разговором об экологическом кризисе? Эва Бинчик - профессор Института философии Университета Николая Коперника в городе Торунь, Польша.",
1010712,https://www.labirint.ru/books/1010712/,"Витольд Звиревич: Античная антропология. От героя-полубога до ""человечного человека""",0.00,"В монографии впервые в нашей историко-философской литературе предпринято обобщенно-проблемное изложение античных представлений о человеке на основе выделения и характеристики мифологического, религиозного, натурфилософского и социокультурного типов антропологии.Для преподавателей, студентов и всех интересующихся историей философских воззрений на человека.2-е издание.",
984151,https://www.labirint.ru/books/984151/,"Катасонов, Тростников, Шиманов: История как Промысел Божий",0.00,"Данная книга представляет собой сборник статей и докладов трех авторов: В. Ю. Катасонова, В. Н. Тростникова и Г. М. Шиманова. Несмотря на различия в тематике, стилистике, жизненном опыте и образовании, у этих авторов есть и нечто общее: нацеленность на постижение смысла мировой и русской истории с точки зрения православного мировоззрения. Осмысление ими исторического процесса осуществляется на основе Священного Писания, трудов Святых Отцов, интеллектуально-духовного наследия лучших русских мыслителей, в том числе славянофилов: Платона, Аристотеля, святителей Иоанна Златоуста и Василия Великого, Феофана Затворника, Ф. Достоевского, В. Леонтьева, Л. Тихомирова, митрополита Санкт-Петербургского и Ладожского Иоанна (Снычева). Авторы поддерживают мнение о том, что противостоять духовному и физическому уничтожению сможет только тот русский человек, который чувствует свои православные корни. Данная книга послужит опорой для всех людей, переживающих о судьбе России и ее народа, особенно для школьников и студентов, в условиях информационной войны с западными странами.",
542813,https://www.labirint.ru/books/542813/,Юрген Каубе: Макс Вебер. Жизнь на рубеже эпох,10.00,"В тринадцать лет Макс Вебер штудирует труды Макиавелли и Лютера, в двадцать девять - уже профессор. В какие-то моменты он проявляет себя как рьяный националист, но в то же время с интересом знакомится с ""американским образом жизни"". Макс Вебер (1864-1920) - это не только один из самых влиятельных мыслителей модерна, но и невероятно яркая, противоречивая фигура духовной жизни Германии конца XIX - начала ХХ веков. Он страдает типичной для своей эпохи ""нервной болезнью"", работает как одержимый, но ни одну книгу не дописывает до конца. Даже его главный труд ""Хозяйство и общество"" выходит уже после смерти автора. Значение Вебера как социолога и экономиста, историка и юриста общепризнанно, его работы оказали огромное влияние на целые поколения ученых и политиков во всем мире - но что повлияло на его личность? Что двигало им самим? До сих пор Макс Вебер как человек для большинства его читателей оставался загадкой. Юрген Каубе, один из самых известных научных журналистов Германии, в своей увлекательной биографии Вебера, написанной к 150-летнему юбилею со дня его рождения, пытается понять и осмыслить эту жизнь на грани изнеможения - и одновременно создает завораживающий портрет первой, решающей фазы эпохи модерна.","Достаточно глубокая книга, не для массового читателя. Читается досточно легко, но по стилю изложения это скорее слегка беллетризированная диссертация, чем биография которая читается как захватывающий роман."
936745,https://www.labirint.ru/books/936745/,Александр Секацкий: Юла и якорь. Опыт альтернативной метафизики,10.00,"Задачу своей новой книги Александр Секацкий, философ, лауреат премии Андрея Белого, видит в том, чтобы на примере самых обычных вещей попытаться разобраться, как устроен человеческий мир в целом. Взять якорь. Если рассматривать его как базисную метафору мышления, то можно понять, каким образом удерживается предмет мысли в его самотождественности. Другой предмет, пригодный в качестве архетипа человеческого бытия - юла, движущийся волчок. На этом примере можно рассмотреть важнейшие различия между самостоятельностью и ""самовращательностью"", что, помимо прочего, позволяет по-новому осмыслить тождество субстанции и субъекта, представленной у Гегеля. Кроме раздела подобных ""метафизических портретов"", в книге представлены еще два - в одном затронуты вопросы чтения и текста, а другой посвящен проблеме истины в экзистенциальном и историческом ключе.",Фото-пример оформления и страниц данного издания.
459039,https://www.labirint.ru/books/459039/,Алексей Нилогов: Кто сегодня делает философию в России. Том II,0.00,"Второй том книги ""Кто сегодня делает философию в России"" представляет собой собрание философских бесед с современными русскими философами и их манифестов. Среди авторов книги немало тех, кто работает в переходных с философией сферах - богословие, искусство, история, культурология, литературоведение, лингвистика, литература, музыка, политология, публицистика, социология. Рассматриваемые мыслители выражают различные, подчас конфликтные, общественные, религиозные и экзистенциальные взгляды.Издание осуществляется в рамках проекта ""Современная русская философия"". Книга может рассматриваться как своего рода обсервационная площадка, позволяющая обозреть состояние русской философии наших дней.Книга предназначена для философов и всех интересующихся русской философией.",Примеры страниц для ознакомления
915169,https://www.labirint.ru/books/915169/,Андрей Цуканов: Философия для любознательных,10.00,"Философия, как известно, - не самая простая наука. Чтобы в ней как следует разобраться, нужно прочесть немало книг и трудов античных, средневековых, современных философов. Книга Андрея Львовича Цуканова ""Философия для любознательных"" будет полезна как школьникам 12-16 лет, так и студентам филологических вузов. В ней понятно рассказывается об основных направлениях философии, основных понятиях, учениях таких мыслителей, как Лао-цзы, Демокрит, Сократ, Платон, Аврелий Августин, Френсис Бэкон, Владимир Соловьев. Вы узнаете, какие бывают добродетели, почему нельзя дважды войти в одну и ту же реку, почему человек есть ""мыслящий тростник"" и многое-многое другое.Для среднего школьного возраста.","Пожелания к издательству: если идёт переиздание книги, просьба переиздавать её под тем же названием, чтобы было сразу понятно, что такая книга дома уже есть.
Конкретно эту мы ещё не брали, но пишет человек, что опять переиздание, и сама я недавно тоже сравнивала новые выпуски, которые оказались переизданием с другим названием.
КНИГИ ВСЕ ЗАМЕЧАТЕЛЬНЫЕ. Очень интересные и познавательные, но, если ранее мы, не задумываясь, покупали новый выпуск, то теперь получается надо пересмотреть все книги дома и сверить, нет ли уже у нас этой книги данного издательства только с другим названием (а это значительное количество времени, поскольку брали практически всё из этой серии). Поэтому большая просьба к издательству: уважайте ваших читателей и не вводите их в заблуждение.
;
И снова переиздание - ранее в серии книга выходила под названием ""Нескучная философия"".
Книги этой серии в принципе очень интересны и полезны, а по философии в изложении для детей их в целом не так и много. 
Научные знания и исторические данные приведены в систему. Есть что использовать для заданий в школе.
;
Философия всегда была достаточно неоднозначным и непростым предметом для многих. Но эта книжка отличный вариант, чтобы начать знакомиться с этим направлением. Тут так даже однозначно и не скажешь, что она подойдет только для детей, думаю, что она будет интересна и страшим школьникам и взрослым."
876792,https://www.labirint.ru/books/876792/,"Рыбаков, Пржиленский, Байниязова: Неопределенность права. Философское осмысление и юридическое значение. Монография",0.00,"В монографии представлен опыт мультипарадигмального исследования феномена неопределенности права в диапазоне от философского понимания данного феномена до практических следствий, которые влечет за собой указанная неопределенность.Авторы исходят из постулата о неопределенности как одного из свойств социального бытия человека и различных организационных структур. Это свойство неотделимо от социальной динамики, представляет собой оборотную сторону прогрессивного развития всякой системы. В книге представлено метафизическое понимание неопределенности права, неопределенность конкретизирована как нормативно-управляемый параметр социального порядка. Также в работе рассмотрено юридическое значение неопределенности правовых текстов и смыслов в цифровом коммуникативном пространстве, учтены факторы электронной унификации и стандартизации, выявлено их воздействие на качество регуляторной политики.Законодательство приведено по состоянию на 1 января 2022 г.Для преподавателей, научных работников, специалистов в сфере философии права, а также обучающихся по образовательным программам высшего образования ""Юриспруденция"" и ""Философия"".",
712930,https://www.labirint.ru/books/712930/,"Философские проблемы религии, морали, политики и права",0.00,"В сборник вошли тексты докладов и выступлений курсантов, слушателей, адъюнктов и студентов, принимавших участие во Всероссийской научно-практической конференции ""Философские проблемы религии, морали, политики и права"", состоявшейся в Уральском юридическом институте МВД России 17 декабря 2015 года. Тематика докладов, где авторы критически анализируют социальные явления, генерируют новые идеи при решении исследовательских задач, демонстрируют аспекты владения культурой научного исследования в области гуманитарного знания, связана с освещением философско-правовых, профессионально-этических, социально-политических, социокультурных, социально-психологических аспектов правоохранительной деятельности органов внутренних дел. Статьи представлены в авторской редакции.Предназначено для профессорско-преподавательского состава, адъюнктов, курсантов, слушателей образовательных организаций системы МВД России, а также для интересующихся проблемами гуманитарного знания в целом.Обсуждено на заседании кафедры общей психологии, гуманитарных и социальных дисциплин УрЮИ МВД России (протокол № 8 от 27 мая 2016 г.).",
265326,https://www.labirint.ru/books/265326/,Юрий Перов: Лекции по истории классической немецкой философии,9.86,"В книге представлены лекции по истории немецкой классической философии, которые Ю. В. Перов более 20 лет читал в Санкт-Петербургском государственном университете.","Книга прекрасная. Достаточно полно и ясно освещает основные работы и мысли Канта, Фихте, Шеллинга и Гегеля. Думаю, именно с этой книги нужно начинать знакомство с немецкой классической философией. Во всяком случае, ее нужно обязательно прочитать, прежде чем браться за чтение трудов самих немецких классиков. Можно сказать, что книга написана в форме своеобразных тезисов, в которых Перов уделяет внимание анализу именно трудов четырех философов, предварительно снабжая читателя краткой биографической справкой каждого их них.
В начале книги приводится статья Я.А.Слинина, в которой автор объясняет появление понятия «немецкая классическая философия» и анализирует понимание философии Канта и Фихте самим Перовым. И здесь проявляется двоякость впечатления, возникающего после прочтения статьи. С одной стороны ее достаточно, чтобы непосвященному человеку ознакомиться с общими идеями Канта и Фихте, а с другой стороны – возникает вопрос, почему только Канта и Фихте? Философия Шеллинга и Гегеля в ней практически не затрагивается.
Что касается самого издания, то оно на высоте, как и все книги этой серии.
;
Изумительный учебник по немецкой классической философии, написанный академически доступно и подробно. Едва ли что можно еще предложить по этому важному разделу истории философии. Рекомендовано всем изучающим философию и конкретно любителям старой доброй немецкой классической философией.
;
Согласен с предыдущими отзывами, такое только вживую услышать может быть лучше."
