id,link,name,rate,description,reviews
973913,https://www.labirint.ru/books/973913/,Graham Greene: Ways of Escape,0.00,"With superb skill and feeling, Graham Greene retraces the experiences and encounters of his extraordinary life. His restlessness is legendary; as if seeking out danger, Greene travelled to Haiti during the nightmare rule of Papa Doc, Vietnam in the last days of the French, Kenya during the Mau Mau rebellion. With ironic delight he recalls his time in the British Secret Service in Africa, and his brief involvement in Hollywood. He writes, as only he can, about people and places, about faith, doubt, fear and, not least, the trials and craft of writing.",
973929,https://www.labirint.ru/books/973929/,Peter Ackroyd: Wilkie Collins,10.00,"Short and oddly built, with a head too big for his body, extremely short-sighted, unable to stay still, dressed in colourful clothes, Wilkie Collins looked distinctly strange. But he was none the less a charmer, befriended by the great, loved by children, irresistibly attractive to women – and avidly read by generations of readers. Peter Ackroyd follows his hero, ‘the sweetest-tempered of all the Victorian novelists’, from his childhood as the son of a well-known artist to his struggling beginnings as a writer, his years of fame and his life-long friendship with the other great London chronicler, Charles Dickens. As well as his enduring masterpieces, The Moonstone – often called the first true detective novel – and the sensational The Woman in White, he produced an intriguing array of lesser-known works.Told with Ackroyd’s inimitable verve, this is a ravishingly entertaining life of a great storyteller, full of surprises, rich in humour and sympathetic understanding.",
976749,https://www.labirint.ru/books/976749/,"Ferguson, Moritz: Leading",0.00,"What does it take to lead a team to world-class success over a sustained period of time?Sir Alex Ferguson is one of the few leaders who truly knows. In his 38 years in management, Sir Alex won an astonishing 49 trophies and helped grow Manchester United into one of the biggest commercial brands in the world.In this inspirational and straight-talking book, Sir Alex reveals the secrets behind his record-breaking career.Leading is structured around the key skills that Sir Alex values most highly. It includes subjects we immediately associate with his managerial style: Discipline, Control, Teamwork and Motivation. But it also addresses subjects that are less obvious but no less important when seeking success: Delegation, Data Analysis and Dealing with Failure.Written with the investor Sir Michael Moritz, a longstanding friend of Sir Alex, Leading is packed with insight, wisdom, humour and honesty. The individual stories inevitably concern themselves with football, and the phenomenal success that came along the way, but the lessons can be applied by anyone. Whether you run a business, teach in a classroom, or work in a small team, Leading will help you become a better leader.",
976766,https://www.labirint.ru/books/976766/,Keith Richards: Life,0.00,"Once-in-a-generation memoir of a rock legend...With the Rolling Stones, Keith Richards created the riffs, the lyrics and the songs that roused the world, and over four decades he lived the original rock and roll Life: taking the chances he wanted, speaking his mind, and making it all work in a way that no one before him had ever done.Now, at last, the man himself tells us the story of life in the crossfire hurricane. And what a life. Creating immortal riffs such as the ones in 'Jumpin' Jack Flash' and 'Street Fighting Man' and 'Honky Tonk Women'. Falling in love with Anita Pallenberg and the death of Brian Jones. Marriage, family and the road that goes on forever.In a voice that is uniquely and intimately his own, with the disarming honesty that has always been his trademark, Keith Richards brings us the essential life story of our times.",
976778,https://www.labirint.ru/books/976778/,Dave Davies: Living on a Thin Line,0.00,"Dave Davies is the co-founder and lead guitarist of epoch-defining band the Kinks, a group with fifty million record sales to their name. In his autobiography, Davies revisits the glory days of the band that spawned so much extraordinary music, and which had such a profound influence on bands from The Clash and Van Halen to Oasis and Blur.Full of tales of the tumultuous times and the ups-and-downs of his relationship with his brother Ray, along with encounters with the likes of John Lennon and Jimi Hendrix, this will be a glorious read for Kinks fans and anyone who wants to read about the heyday of rock 'n' roll.",
976603,https://www.labirint.ru/books/976603/,Tracy Borman: Henry VIII and the men who made him,0.00,"Henry VIII is well known for his tumultuous relationships with women, and he is often defined by his many marriages. But what do we see if we take a different look? When we see Henry through the men in his life, a new perspective on this famous king emerges.Henry's relationships with the men who surrounded him reveal much about his beliefs, behaviour and character. They show him to be capable of fierce, but seldom abiding loyalty; of raising men only to destroy them later. He loved to be attended and entertained by boisterous young men who shared his passion for sport, but at other times he was more diverted by men of intellect, culture and wit. Often trusting and easily led by his male attendants and advisers during the early years of his reign, he matured into a profoundly suspicious and paranoid king whose favour could be suddenly withdrawn, as many of his later servants found to their cost. His cruelty and ruthlessness would become ever more apparent as his reign progressed, but the tenderness that he displayed towards those he trusted proves that he was never the one-dimensional monster that he is often portrayed as.In this fascinating and often surprising new biography, Tracy Borman reveals Henry's personality in all its multi-faceted, contradictory glory.",
956115,https://www.labirint.ru/books/956115/,Jenny Uglow: George Eliot,0.00,"One of the most brilliant writers of her day, George Eliot (1819-1880) was also one of the most talked about. Intellectual and independent, she had the strength to defy polite society with her highly unorthodox private life, so why did she deny her fictional characters the same opportunities.",
956193,https://www.labirint.ru/books/956193/,Simon Reeve: Step By Step,0.00,"The inspiring memoir from TV traveller Simon Reeve's life of amazing adventures in over 120 countries and the most remote and extreme corners of the planet. In TV adventurer Simon Reeve's bestselling memoir he describes how he has journeyed across epic landscapes, dodged bullets on frontlines, walked through minefields and been detained for spying by the KGB. His travels have taken him across jungles, deserts, mountains and oceans, and to some of the most beautiful, dangerous and remote regions of the world.In this revelatory account of his life Simon gives the full story behind some of his favourite expeditions, and traces his own inspiring personal journey back to leaving school without qualifications, teetering on a bridge, and then overcoming his challenges by climbing to a 'Lost Valley' and changing his life ... Step By Step.",
968871,https://www.labirint.ru/books/968871/,Jan Karski: Story of a Secret State. My Report to the World,0.00,"It is 1939. Jan Karski, a brilliant young Polish student, enjoys a life of parties and pleasure. Then war breaks out and his familiar world is destroyed. Now he must live under a new identity, in the resistance. And, in a secret mission that could change the course of the war, he must risk his own life to try and save those of millions.",
968972,https://www.labirint.ru/books/968972/,Emanuel Litvinoff: Journey Through a Small Planet,0.00,"In Journey Through a Small Planet (1972), the writer Emanuel Litvinoff recalls his working-class Jewish childhood in the East End of London: a small cluster of streets right next to the city, but worlds apart in culture and spirit. With vivid intensity Litvinoff describes the overcrowded tenements of Brick Lane and Whitechapel, the smell of pickled herring and onion bread, the rattle of sewing machines and chatter in Yiddish. He also relates stories of his parents, who fled from Russia in 1914, his experiences at school and a brief flirtation with Communism. Unsentimental, vital and almost dream like, this is a masterly evocation of a long-vanished world.",
968981,https://www.labirint.ru/books/968981/,Henry Miller: The Colossus of Maroussi,10.00,"'Out of the sea, as if Homer himself had arranged it for me, the islands bobbed up, lonely, deserted, mysterious in the fading light'Enraptured by a young woman's account of the landscapes of Greece, Henry Miller set off to explore the Grecian countryside with his friend Lawrence Durrell in 1939. In The Colossus of Maroussi he describes drinking from sacred springs, nearly being trampled to death by sheep and encountering the flamboyant Greek poet Katsumbalis, who 'could galvanize the dead with his talk'. This lyrical classic of travel writing represented an epiphany in Miller's life, and is the book he would later cite as his favourite.",
969050,https://www.labirint.ru/books/969050/,James Baldwin: Notes of a Native Son,10.00,"'The story of the negro in America is the story of America ... it is not a very pretty story'James Baldwin's breakthrough essay collection made him the voice of his generation. Ranging over Harlem in the 1940s, movies, novels, his preacher father and his experiences of Paris, they capture the complexity of black life at the dawn of the civil rights movement with effervescent wit and prophetic wisdom.",
969207,https://www.labirint.ru/books/969207/,John Healy: The Grass Arena,0.00,"John Healy's The Grass Arena describes with unflinching honesty his experiences of addiction, his escape through learning to play chess in prison, and his ongoing search for peace of mind. This Penguin Classics edition includes an afterword by Colin MacCabe.In his searing autobiography Healy describes his fifteen years living rough in London without state aid, when begging carried an automatic three-year prison sentence and vagrant alcoholics prowled the parks and streets in search of drink or prey. When not united in their common aim of acquiring alcohol, winos sometimes murdered one another over prostitutes or a bottle, or the begging of money. Few modern writers have managed to match Healy's power to refine from the brutal destructive condition of the chronic alcoholic a story so compelling it is beyond comparison.John Healy (b. 1943) was born into an impoverished, Irish immigrant family, in the slums of Kentish Town, North London. Out of school by 14, pressed into the army and intermittently in prison, Healy became an alcoholic early on in life. Despite these obstacles Healy achieved remarkable, indeed phenomenal expertise in both writing and chess, as outlined in the autobiographical The Grass Arena.",
969277,https://www.labirint.ru/books/969277/,Laurie Lee: I Can't Stay Long,0.00,"'They are memorials to times and countries whose best is probably past and gone . . . I was lucky to have known them when I did, before darkness began to fall from the air.'When Laurie Lee first left his country village aged nineteen, he discovered a delight in the outside world that remained undiminished throughout his writing life. This enchanting collection of his 'first loves and obsessions' brings together pieces including recollections of his Gloucestershire childhood celebrated in Cider With Rosie; reflections on life, love and death, such as a moving report from the tragic Welsh village of Aberfan; and evocative travel writings on Tuscany, Mexico and the West Indies, amongst others, before they were transformed by mass tourism. Together they capture a world that is lost forever.",
969307,https://www.labirint.ru/books/969307/,Hunter Thompson: Kingdom of Fear,10.00,"'Hot damn! Let us rumble, keep going and don't slow down . . . let's have a little fun . . .'In his much-anticipated memoir, Hunter S. Thompson looks back on a long and productive life. Itis a story of crazed road trips fuelled by bourbon and black acid, of insane judges and giant porcupines, of girls, guns, explosives and, of course, bikes. He also takes on his dissolute youth in Louisville; his adventures in pornography; campaigning for local office in Aspen; and what it's like to accidentally be accused of trying to kill Jack Nicholson.",
