id,link,name,rate,description,reviews
892085,https://www.labirint.ru/books/892085/,"Cariss, Marshall: How to Grow Through What You Go Through. Mental maintenance for modern lives",0.00,"Free yourself from self-improvement; find space for self-compassion In a world which can be hard to navigate, it's not surprising that sometimes we don't feel OK. In this compassionate book, therapists Jodie Cariss and Chance Marshall show us that when it comes to our mental health, there are no quick fixes. Instead they set out sustainable, realistic tools that will truly support you to feel more confident, hopeful and anchored through life's ups and downs.Using a practice they call 'mental maintenance', you'll learn how to:· Embrace your real self, messy bits and all· Unpick habits and attitudes that hold you back· Navigate life's challenges with more ease and less strain· Care for your mental health proactively, before things get difficultWith this book by your side, and a little curiosity and commitment, you'll soon find that you have the potential to thrive, just as you are.'A really useful and practical guide to help you understand your mental health and how you can develop good habits to support it' - Julia Samuel",
892091,https://www.labirint.ru/books/892091/,Angela Scanlon: Joyrider. How gratitude can help you get the life you really want,0.00,"How gratitude can get the life you really want...'Gratitude is your soul's superfood, but cheaper than goji berries, and twice as good for you. I like to think of it as mindfulness for cynics or the ""gateway drug"" to spirituality. It's a very tangible thing you can do everyday that will shift your focus to what you have rather than pining and obsessing over what you don't have. Away from a state of lack into limitless abundance...'So what happens when we stop taking things for granted and start putting some gra* into our gratitude? When we consciously turn our heads and hearts to what we have and focus on the good? In Joy Rider, television presenter and host of the podcast Thanks A Million, Angela Scanlon, presents her guide to tapping into your own natural super resource - joy.This book is an invitation to embrace the kind of gratitude that cuts through the bulls**t of life to its truth, connecting us with the present and grounding us in self. When there is so much to feel anxious about, Angela shares with readers how focusing our attention on the small, incremental positives in life can completely change it for the better.* It means love in Irish",
892137,https://www.labirint.ru/books/892137/,Stacey Dooley: Are You Really OK? Understanding Britain’s Mental Health Emergency,0.00,"We are not OK...I've been fortunate enough to meet many remarkable people over the last decade of making documentaries - sometimes in incredibly hostile environments, where they've been really up against it - and I've seen the devastating effect that poverty, trauma, violence, abuse, stigma, stress, prejudice and discrimination can have on people's mental health. It has always been the common thread.Every week, 1 in 10 young people in the UK experiences symptoms of a common mental health problem, such as anxiety or depression, and 1 in 5 have considered taking their own life at some point. In this book, Stacey Dooley opens up the conversation about mental health in young people, to challenge the stigma and stereotypes around it.Working in collaboration with mental health experts and charities, Stacey talks to young people across the UK directly affected by mental health issues, and helps tell their stories responsibly, in order to shine a light on life on the mental health frontline and give a voice to young people throughout the UK who are living with mental health conditions across the spectrum.As well as hearing about their experiences directly, Stacey speaks to medical experts, counsellors, campaigners and health practitioners who can give detailed insights into the conditions profiled and explore the environmental factors that play a part - including poverty, addiction, identity, pressures of social media and the impact of Covid-19.",
892352,https://www.labirint.ru/books/892352/,Claire Cohen: BFF? The Truth About Female Friendship,0.00,"Why do some friendships last a lifetime, while others fade away?How do you break up with a friend?How many 'best' friends should we be aiming for?From the time we start school, we are fed a diet of 'Best Friends Forever' - the idea that you should have a female soulmate to whom you tell all your secrets and who always has your back. It's the stuff of Hollywood films, but for most of us it isn't achievable. We spend years striving for a vision of female friendship that isn't realistic instead of searching for what suits us best or appreciating what we've already got.BFF? is an agenda-setting, personal and humorous book that pulls back the cover on the most underappreciated relationships in our lives to interrogate what modern friendship means, why we need it and what we can do to get the most from it. Featuring interviews with brilliant women, including Emma Barnett, Pandora Sykes, Nimco Ali and Jilly Cooper - as well as the intimate friendship stories of women from all walks of life - Claire Cohen argues that, unlike romance, friendship is much harder to pin down and. And it shows how often our friendships are taken for granted.An antidote to the idea that every woman must belong to a perfect girl gang, this book is a warm and reassuring guide to help women deepen their female friendships in ways that are meaningful and enduring.",
896411,https://www.labirint.ru/books/896411/,"Марта Бек: Собрать по кусочкам. Книга для тех, кто запутался, устал, перегорел",8.27,"Марта Бек - один из самых известных коучей США и автор бестселлеров New York Times. Она получила докторскую степень по социологии в Гарварде. В течение 17 лет вела колонку в ""O"", The Oprah Magazine. Ее писательский талант высоко оценивают Опра Уинфри, Элизабет Гилберт, Джулия Кэмерон. Книги Марты Бек входят в список ""50 великих книг по психологии"".Почему вы страдаете, зачем общаетесь с неприятными людьми, сохраняете травмирующие отношения, а в минуты отчаянья хватаетесь за негативные привычки? Все просто - вы потеряли себя. Это не вы, а некий образцовый гражданин, которого хотят видеть родители, супруги, работодатели, друзья. Марта Бек поможет вам стать более целостным, начать жить своей жизнью и перестать предавать себя. Упражнения, которые она предлагает, просты только на первый взгляд. Чтобы выполнить их, вам придется отправиться в настоящее духовное приключение. Будет нелегко, иногда страшно, а иногда больно. Но в итоге вы научитесь читать внутренние сигналы, будете меньше обманывать, в том числе и себя, увидите, чего на самом деле жаждете, а что культура продает вам.Для кого книгаДля тех, кто потерял себя, запутался и не знает, как жить.Для тех, кто ищет новые инструменты саморазвития, личностного и духовного роста.Для тех, кто устал оправдывать чужие ожидания и хочет прожить более интересную и подлинную жизнь.Для тех, кто ценит по-настоящему глубоких авторов.Ваша жизнь находится где-то в промежутке между неземным блаженством и полной катастрофой? Эта книга для тех, кого завело в тупик вечное стремление к успеху «с картинки». Тревога, апатия, бессонница, выгорание – эти и другие «аварийные сигналы» можно и нужно преодолеть!
Автор книги не просто объясняет, как ложные цели делают нас игрушкой современной культуры, но и помогает выбраться из синдрома «проживания чужой жизни»: стать целостными, уверенными в себе, в своих убеждениях и желаниях. Каких деталей в вашем внутреннем механизме не достает, чтобы совершить захватывающий полет к вершинам своего «я»? «Собрать по кусочкам» ответит на этот вопрос и подскажет, как устранить все неполадки!
","Ещё не читала, но больше чем уверена в качестве материала. Полистала, много упражнений и откликающихся заголовков. Понравилась отсылка на кинцуги на обложке)) Прикладываю фото для ознакомления
;
Прилагаю фото для ознакомления.
;
"
910429,https://www.labirint.ru/books/910429/,Soli Lazarus: ADHD Is Our Superpower,0.00,"If you have attention deficit hyperactivity disorder (ADHD), you might struggle with things like concentrating in school, or sitting still, or remembering lots of instructions. But ADHD is also a superpower. In this book you will meet different girls and boys with ADHD who can do amazing things. You might recognise some of these strengths as things that you can do too! Some of these strengths help with everyday life, like being able to hyper-focus on a task or having boundless energy to try new things. Some strengths are superpowers for interacting with others, like having a strong sense of what is fair or entertaining friends and family to make them feel happy.Each character also shares things that you can ask grown-ups to do to help you, like providing visual aids, creating calm spaces, communicating effectively and being kind and patient.This book also provides guidance for parents and teachers, with advice on how they can support children with suspected or diagnosed ADHD at home or in the classroom, and provides further resources and bonus content.",
888032,https://www.labirint.ru/books/888032/,"Rangan Chatterjee: The Stress Solution. The 4 Steps to a Calmer, Happier, Healthier You",10.00,"The revolutionary guide to re-thinking and combating stress from the bestselling author of The 4 Pillar Plan.""It's thought that between 70 and 90% of GP consultations are related to stress""This has to change.Dr Rangan Chatterjee knows this better than anyone. As a practising GP he's seen first-hand how stress affects his patients and has found simple but effective methods to help them.Now he's on a mission to show that combatting stress is easier than you think.He shows how a small change in the way you approach yourBODYMINDRELATIONSHIPSPURPOSEcan help you lead a more fulfilled, calmer life.In The Stress Solution, Rangan offers simple and achievable interventions to help you re-set your life, offering simple tools for how to cope with modern-life, including:· How to design your morning routine effectively· How to keep a touch diary· How to mute your digital world and make maoi mates· How to eat the alphabetPacked with personal accounts and patient cases, this book will become your blueprint on how to live stress-free in the modern world.",
888358,https://www.labirint.ru/books/888358/,"Rangan Chatterjee: Feel Great, Lose Weight. Long term, simple habits for lasting and sustainable weight loss",10.00,"It's more important than ever before that we get in shape, stay healthy and live well - Dr Chatterjee is back to show you how. Weight loss isn't a race. It isn't one size fits all. Drawing on twenty years of experience as a GP, Dr Rangan Chatterjee has created a conscious, long-lasting approach to weight loss that goes far beyond fad diets and helps to find the best solutions that work for you. Packed with quick and easy interventions this book will help you:1. Understand the effects of what, why, when, where and how we eat2. Discover the root cause of your weight gain3. Nourish your body without any crash diets or gruelling workouts4. Build a toolbox of techniques to help you lose weight, for goodWith Feel Great, Lose Weight you can make sustainable, medically-approved lifestyle changes and become a more energised, confident and healthy you.",
888394,https://www.labirint.ru/books/888394/,Michael Barber: Accomplishment. How to Achieve Ambitious and Challenging Things,0.00,"An inspiring and practical guide to achieving bold ambitions Michael Barber has spent many years advising governments, businesses and major sporting teams around the world on how to achieve ambitious goals on time. In this book he applies the wisdom he has gained from dealing with large, complex organizations and elite athletes to help anyone tackle their most challenging goals.Drawing on the stories of historic visionaries and modern heroes - from Galileo to Rosa Parks, Harold Macmillan to Paula Radcliffe - Barber uses personal anecdote and proven strategy to map the route to success and navigate the difficulties that arise along the way.Whatever it is that you aspire to do - run a marathon, transform a school or provide a business of public service to millions - this book will inspire you to get going and to bridge the gap between hope and reality.",
888782,https://www.labirint.ru/books/888782/,Donna Lancaster: The Bridge. A nine step crossing into authentic and wholehearted living,0.00,"Every single one of us is living with the aftershocks of heartbreak. Whether it's the sting of not fitting in at school or the pain of witnessing our parents' divorce, the end of our own marriage or the death of a loved one, to be human is to bear the wounds of all our losses and setbacks.Heartbreak can manifest itself as depression, anxiety, self-sabotage, an inability to feel emotions, make connections, or live life on your own terms. Donna's practical 9-step programme will empower you with the tools and support you need to gain clarity, identify what has hurt you, and learn how to release the pain, fear and anger keeping you trapped.Donna will teach you how to care for yourself with love, give you the courage to really feel your feelings, step into your authentic self and move towards whole-hearted living.This book is for anyone who is experiencing pain, heartbreak, sadness or overwhelming emotion, and can't seem to get beyond it. All of us want to be able to live with more compassion, The Bridge will help us get there.",
888897,https://www.labirint.ru/books/888897/,Michaela Dunbar: You've Got This,0.00,"You can live the bold, exciting life you want, but fear and anxious thoughts may be holding you back. Anxiety serves a purpose; it's a powerful too when managed properly. It can help you to stay focused and motivate you to solve problems.Dr Michaela Dunbar has spent years helping ambitious women master their anxiety and overcome self-doubt. Through therapy sessions and online workshops, Michaela has identified seven key ways high-functioning anxiety can manifest in our lives, from people pleasing to imposter syndrome, and shows us how to transform negative thoughts and difficult emotions into positive action.",
890370,https://www.labirint.ru/books/890370/,Naomi Shragai: The Man Who Mistook His Job for His Life. How to Thrive at Work by Leaving Your Emotional Baggage,0.00,"A revolutionary approach to understanding the emotional dynamics within our working lives.'Nobody understands the everyday madness of working life better than Naomi Shragai. This book should be read by everyone who ventures anywhere near an office' - Lucy KellawayYou probably don't realise this, but every working day you replay and re-enact conflicts, dynamics and relationships from your past. Whether it's confusing an authority figure with a parent; avoiding conflict because of past squabbles with siblings; or suffering from imposter syndrome because of the way your family responded to success, when it comes to work we are all trapped in our own upbringings and the patterns of behaviour we learned while growing up.Many of us spend eighteen formative years or more living with family and building our personality; but most of us also spend fifty years - or 90,000 hours - in the workplace. With the pull of the familial so strong, we unconsciously re-enact our personal past in our professional present - even when it holds us back.Through intimate stories, fascinating insights and provocative questions that tackle the issues that cause us most problems - from imposter syndrome and fear of conflict to perfectionism and anxiety - business psychotherapist Naomi Shragai will transform how you think about yourself and your working life.Based on thirty years of expertise and practice, Shragai will show you that what is holding you back is within your gift to change - and the first step is to realize how you, like the rest of the people you work with, habitually confuse your professional present with your personal past.",
890861,https://www.labirint.ru/books/890861/,Susanna Abse: Tell Me the Truth About Love. 13 Tales from Couples Therapy,0.00,"Drawing on over 30 years of therapeutic encounters with people facing hurdles in their love lives, former Chair of the British Psychoanalytic Council Susanna Abse takes us deep inside one of the most fascinating realms there is: other people's relationships.Candid and captivating, each chapter is inspired by a classic, timeless story. Parents blow their straw house down; Rapunzel yearns for companionship but remains trapped in her castle. Couples strive to navigate the fall from Eden, the bitter taste of the poison apple and strangers in their beds.From dealing with infidelity to navigating our changing role within a single relationship over the course of a lifetime, Tell Me the Truth About Love sheds vivid light on the human heart, and its struggle to both embrace life's greatest gift and protect itself from pain. Inside, you will find solace, wisdom and unparalleled insight into how, and why, we love.",
890884,https://www.labirint.ru/books/890884/,Fearne Cotton: Bigger Than Us. The power of finding meaning in a messy world,0.00,"Calm anxiety through connection. Find happiness through purpose. Feel comfort in the universal.Think bigger to unlock you.Writing this book has changed my life.I sought the insight and advice of wise minds to explore what they can teach us to achieve happiness, connection and hope.With their help, I peeled back layers of anxiety and self-limiting beliefs to find contentment and deeper meaning.From intuition and energy to manifesting, ritual, prayer and signs, I have explored positive ideas and simple exercises that are available to every single one of us.This is for anyone seeking a path through our confusing lives and offers inspiration for tapping into the strength and comfort around us and releasing the blocks and insecurities that hold us back.Fearne",
888612,https://www.labirint.ru/books/888612/,Vanessa Chakour: Awakening Artemis. Deepening Intimacy with the Living Earth and Reclaiming Our Wild Nature,10.00,"A personal journey of self-healing through reconnecting with nature and rewilding the mindWe all come from different cultures and practice different spiritual traditions, but we have one thing in common: we are all of the earth. Vanessa Chakour, founder of the rewilding programme Sacred Warrior, takes us on a journey to deepen our relationship with ourselves and the environment. Awakening Artemis is her love letter to the earth.Sharing her personal journey of rewilding, her stories act as tools, both practical and inspirational, to encourage growth, healing and reconnection to the regenerative power of the natural world. Vanessa will help you embrace the strength and beauty in the wild, the weeds, and the unsavoury parts of yourself in order to grow and heal. By allowing yourself and the earth to flourish and awakening your inner Artemis, Chakour promises that you will find joy, peace, compassion for yourself, others, and the planet.",
