id,link,name,rate,description,reviews
208366,https://www.labirint.ru/books/208366/,Александр Солженицын: Архипелаг ГУЛАГ. Полное издание в одном томе,7.50,"В одном томе собрана вся всемирно известная документально-художественная эпопея о репрессиях, проводимых в годы Советской власти, жертвой которых стал и сам автор…","Господи, неужели эту муру можно читать на ночь глядя? Эту голливудскую страшилку? Ведь все, что написано в ""Архипелаге"" это только одни слова и пересказы когда-то осужденных людей. И более ничего. Никаких подтверждений правоты этих слов и ссылок на источники информации. Как можно всерьез воспринимать этот труд, где весь наш народ представлен тупой серой массой, безропотно идущей на смерть по прихоти кровавого диктатора? Как же мы тогда войну выиграли у лучшей армии мира, за плечами которой стояла вся Европа? Трупами закидали, чтобы танки к Москве не прошли? Правда, было над чем посмеяться. Мне очень понравился рассказ автора, как разделенные колючей проволокой мужские и женские лагеря занимались сексом. Потрясающее наверно было зрелище. Подержал в руках я этот томик и поставил обратно. Не по пути.
;
Мне очень стыдно, но до сего момента этого произведения в моей библиотеке не было совсем. Я брала его читать у кого-то в стародавние времена, когда книгу было не купить.

Почему-то мне всегда хотелось иметь ВСЮ эпопею ""Архипелаг ГУЛАГ"" в ОДНОМ томе. Издательство ""Альфа-книга"" исполнило моё желание.
Видимо сделать ТАКОЙ объём с лучшим качеством бумаги и более крупным шрифтом не представляется возможным.
Поэтому я придираться особенно не буду, вполне приличное издание за приемлимую цену.

Конечно слегка напрягает маленькое расстояние между строками и местами шрифт сливается, что не очень полезно для глаз, особенно это заметно на страницах, где нет диалогов и текст идет ""сплошняком"".

Но, повторюсь, что издатели ухитрились ""впихнуть"" ОГРОМНЫЙ объём в ОДИН том, даже добавить небольшое количество фотографий, и при этом качество не слишком пострадало. Так что о покупке не жалею. 

Книга ОЧЕНЬ толстая, хорошо раскрывается, бумага белая, чуть просвечивает, шрифт не слишком мелкий, вполне читаемый, но расстояние между строками маленькое, блок прошит.
Тираж 6000 экземпляров.

;
Вряд ли нужно что-то говорить о самом произведении. Уже столько копий об него сломано, было оно и ушатом грязи облито, и чашей елея обмазано. Наверное, не стоит простому читателю принимать на веру абсолютно все, что написано в книге, но и однозначно заявлять о тотальном вранье - тем более глупость. Лучше всего воспринять этот гигантский труд как информацию к размышлению. В общем, что бы там ни было, но факт существования ГУЛАГа остается фактом, и, вероятно, тому, кто пережил этот отрезок жизни внутри самого явления, лучше знать о его порядках, чем ученым и исследователям, за чашкой кофе читающим доклады сотрудников лагерей. И тем более нам.

Издание хорошее. Шрифт обычной величины, каким печатают в большинстве ""взрослые"" книги (может, чуточку мельче). Порадовал большой аппарат приложений: краткое содержание глав (как у приключенческих романов Жюля Верна, например), перечень тюремно-лагерных понятий, словарь некоторых советских сокращений и выражений. Отдельно упомянуть стоит именной указатель, работа над которым велась очень долгое время. Здесь перечислены все ""действующие лица"" ""Архипелага"" с минимальными биографическими данными у тех, для кого они были найдены: даты рождения/смерти, род деятельности, причина смерти. Рядом с каждым именем перечислены главы и номера страниц, где проходит упоминание об этом человеке.

Кроме того, в тексте всюду раскрыты инициалы: заменены полными именами и фамилиями - всюду, где они были известны автору. Добавлено несколько позднейших примечаний. Упорядочены сноски и приведены к единообразию советские сокращения в названиях лагерей.

Издание проиллюстрировано черно-белыми фотографиями, но их немного. Подготовлена книга вдовой Солженицына, Натальей Дмитриевной. В томе сохранены особенности авторской орфографии и пунктуации."
785221,https://www.labirint.ru/books/785221/,Жозеф Бедье: Тристан и Изольда,9.07,"Пронзительная история любви двух молодых людей, разворачивающаяся на фоне кровопролитной войны английского и ирландского народов. Чтобы привезти своему королю прекрасную невесту, храбрый рыцарь Тристан отправляется на чужбину. Здесь благодаря доблести и находчивости ему сопутствует удача. Однако случайно испитый магический напиток навсегда связывает Тристана и будущую королеву роковой страстью, над которой не властна даже смерть.Французский писатель Жозеф Бедье (1864-1938) создал свое произведение, собрав и реконструировав многочисленные отрывки легендарного рыцарского романа, который волнует сердца на протяжении многих веков.Печатается в сокращении.","Шедевр! Господи, какая чудная графика! У меня есть ""Тристан и Изольда"" Бедье с графикой Гордеева.Не цветной, а черно-белой. Но здесь иной стиль и трагизма больше. Жаль, что текст ""в сокращении"", как и ""Записки у изголовья"" японской фрейлины Сен-Сенагон, вышедшие в этой же серии. Но у меня же будут две книжки (на самом деле три, так как есть еще одна, в оформлении великого Бориса Дехтерева...но там всего одна картинка, на обложке, а тут вон их сколько!)!
Сюжет, как известно, ""вечный"" и существует у разных народов - от скандинавов (где героиня зовется Белой Исот, а другая, законная и нелюбимая жена Тристана-Тристрама - Черной Исот) до западных славян, где герои зовутся Трыщаном и Исотой...кажется, так. Но разве это важно?. 
И, когда я, подождав еще чего-нибудь хорошенького от ""Аркадии"" (не гонять же курьера каждую неделю!), куплю. эту книжку, я вспомню оперу Вагнера ""Тристан и Изольда"". И дивную балладу Леси Украинки ""Изольда Белорукая"". И продаваемый тут же, на ""Лабиринте"", роман Альвдис Рутиэн (А. Барковой тож) ""Между"", где главным героем является король Марк, несчастный муж Изольды. Впрочем, Изольда с Тристаном тоже будут, но все окажется иначе, чем у Бедье.  Как было на самом деле? А Бог весть. Главное, Тристан и Изольда продолжают жить. В нашей памяти. И в наших сердцах. Ведь честь и любовь сильнее смерти. Тому пример - любовь Изольды и Тристана.
;
Потрясающие иллюстрации!
;
Прекрасное внутреннее оформление, прекрасные иллюстрации. Не очень удачная, на мой взгляд, обложка (лучше бы она была чёрно-белая), мелковат шрифт и качество печати не очень - во всяком случае у меня в книге есть пара страниц со слегка нечёткими, как бы смазанными буквами. Но за такие иллюстрации можно простить всё."
1004303,https://www.labirint.ru/books/1004303/,Габриэлла Сааб: Последний ход,10.00,"Читатели ""Татуировщика из Освенцима"" и ""Девушки из Германии"", а также поклонники сериала ""Ход королевы"", не захотят пропустить этот удивительный дебют, действие которого происходит во время Второй мировой войны.   1941 год, Варшава оккупирована немецкими войсками. Марии Флорковской всего четырнадцать, но она уже мечтает стать чемпионкой мира по шахматам. Пока же она днями напролет тренируется со своим отцом, а по вечерам становится участницей польского Сопротивления.   Однажды на задании она допускает роковую ошибку, и ее с родными отправляют в Аушвиц, где у политических заключенных один путь - к стене казни. Но о ее навыках шахматистки узнает заместитель коменданта лагеря, Карл Фрич. Он решает использовать девочку для собственного развлечения - устраивать турниры между ней и другими заключенными, цена проигрыша в которых - смерть.    Мария каждый день ведет борьбу, желая во что бы то ни стало выжить, выбраться из лагеря и заставить поплатиться за содеянное убийц своей семьи.",
1000595,https://www.labirint.ru/books/1000595/,Элисон Уэйр: Елизавета I. Брачная игра,10.00,"Их любовный роман вызвал скандал в Европе. Еще бы, блистательная Елизавета Тюдор, объявившая себя «королевой-девственницей», не смогла сдержать своих чувств к лорду Роберту Дадли, человеку женатому, занимающему высокий пост при дворе. В христианском мире ее и без того принимали за незаконнорожденную еретичку, силой захватившую трон, а тут еще подобный скандал. Тем не менее, наследники многих монарших фамилий по-прежнему добиваются ее милости, надеясь вступить с королевой в брак. Но Елизавета умна: не отвечая ни «да», ни «нет», она не подпускает их близко, но и не лишает надежды. В народе это называют «брачными играми»… Вторая часть дилогии продолжает историю великой английской королевы, начатую Элисон Уэйр в романе «Леди Элизабет».","атмосферное и увлекательное чтение. фото для ознакомления.
;
Фото для ознакомления."
854245,https://www.labirint.ru/books/854245/,Татьяна Соломатина: Община Св. Георгия. Роман-сериал. Второй сезон,8.88,"""Община Св. Георгия"" открылась после реконструкции. Возглавила клинику доктор медицины княгиня Вера Игнатьевна Данзайр. В планах более масштабные перемены. Есть возможность на базе госпиталя развернуть больницу скорой медицинской помощи. Перемены наступают масштабно, по всей стране: Первая Дума, Столыпин... Но жизнь человеческая - не клад, зарытый на светлое ""потом"". Времена не выбирают в них живут и, случается, незапланированно беременеют. А в Российской империи аборт приравнен к детоубийству. И хотя первый ""феминист"" всея Руси Пётр Первый отменил смертную казнь за преступное изгнание плода, серьёзную уголовную ответственность несёт и женщина, и врач. Особенно врач.","Дождались наконец-то выпуска второго сезона. На низком старте ждем, когда можно уже будет вдохнуть, погладить, пролистать и начать читать. Соскучилась по героям очень. Перечитала первый сезон, не раз открывала его, как гадательную книгу или как зарядку на день. Книга, после прочтения которой, хочется размышлять, она дает так много и эмоций, и знаний и гордости за Человека, любви к нему. Слог Татьяны Юрьевны -  неповторимый, а слог - это важно, в слоге писателя выражается умение думать, богатство идей и чувств, поэтому книги Татьяны Юрьевны и становятся лучшими друзьями, которые и тебя заставляют мыслить и возбуждают уважение ко всему человеческому. Радостно после них.
;
У Татьны Соломатиной уникальный писательский стиль-слог, не спутать ни с кем. Я читая ее роман, вспоминала слова Столыпина - ""иметь в виду разумных и сильных, а не пьяных и слабых"". Современная литература полна снисхождения и умиления к слабым и убогим. О разумных и сильных говорить стало неудобно, видимо, а Татьяна Юрьевна не устает говорить и напоминать именно о них. Роман полон сил и чувств, направленных на благо людей и родины, о забытых или стремящимся к забытью норм отношений. Отношений между мужчиной и женщиной (ох, если бы у меня был такой роман в юности мой), между человеком и человеком, между человеком и обществом и тд. Я могу представить людей, которым роман не понравится, ведь в романе показаны настоящие мужчины, а они не соответствуют современным стандартам настоящего.

Вообще это роман-кино - настолько яркие герои,  живые картины, интересные диалоги, динамичные ситуации, неожиданные повороты,... я еще подумала, что хорошо бы на основе книги сделать и графический роман - настолько все зрительно - герои, ситуации, диалоги. Хотя в романе очень интересные суждения, отступления,  которые не впихнешь, может, в графический роман, но из самих картинок и диалогов в голове уже рождается мысль, образ. 

 Вообще, одна из причин, по которым я люблю романы Татьяны Соломатиной - это мощный импульс для направления мысли. Очень много познавательного, что я тоже люблю. Но главное, это герои романа, с которыми не хочется расставаться. Я как чеховский герой, который ""Мисюсь, где ты?"", так же хочу - ""Матвей Макарович, ....""

Заканчивается, как всегда, на самом интересном. Уже по опыту понимаю, что надо набраться много терпения, чтобы дождаться продолжения. Буду очень ждать. 

После прочтения романа хочется взять паузу, трудно переходить на что-то другое, хочется побыть с героями книги, с ними делать общее дело, поговорить, посмеяться, и верить, и любить....
;
Прочитала почти все книги Татьяны Юрьевны. С трудом пресекаю в себе порыв проглотить роман за один день и одну ночь) Хочется каждую сцену прочитать вдумчиво. Книга наполнена глубоким смыслом, эмоциями, историческими фактами, она, как свежий ветер, как дыхание, душа, жизнь и любовь. Спасибо"
993288,https://www.labirint.ru/books/993288/,Флориан Хубер: За дверью поджидают призраки. Драма семьи в послевоенной Германии,10.00,"Долгие годы после окончания войны большинство немцев, разлученных ею с близкими, мечтали о воссоединении семей и нормальной жизни. Но частная жизнь за дверями домов не стала тем островком спокойствия, которого так жаждали эти люди. Происшедшее оставило глубокий след на повседневной жизни семей. Отцы и мужья после войны и плена стали другими. Их дети росли и воспитывались в атмосфере молчания, намеков и строгости. В конце концов конфликт поколений обернулся уличными беспорядками. 
Флориан Хубер описывает послевоенную семейную драму с точки зрения и от имени этих людей. Среди них мы видим ведущего двойную жизнь вернувшегося с войны фронтовика, юную мать, запутавшуюся в собственных тайнах, школьника, разоблачившего родительскую ложь, девочку, отважившуюся восстать против грубости солдафона-отца. В судьбах, повествующих о мире, которого  не коснулся оптимизм общества восстановления, осязаемо ощущаются мрачные глубины и бездонные пропасти той эпохи.",
836372,https://www.labirint.ru/books/836372/,Рафаэлло Джованьоли: Спартак,10.00,"Фракиец Спартак, попав в плен к римлянам, стал рабом - гладиатором. Его отвагу высоко ценила публика, и однажды, после победы в бою, убедила диктатора Суллу даровать Спартаку свободу. Вскоре Спартак начал тренировать бойцов в школе гладиаторов и собрал единомышленников, желающих бороться с римлянами. Так началась цепь грандиозных событий, приведших к самому масштабному восстанию рабов в истории.","Тяжеленький том вышел, приятно держать в руках такой кирпичик. Книга не на 100% исторически верная, но дает прекрасное представление о том, что такое свобода в Древнем Риме и какой ценой она дается. Для нашего поколения рабство – это нечто призрачное, чуждое, темное. Мы рождены свободными, мы не представляем, что возможно иначе, но бедный Спартак хотел жить свободным и умереть свободным. Будучи рабом в полном неравенства суровом римском обществе, он посвящает свою жизнь тому, чтобы изменить это и принести справедливость в несправедливый мир. Эта книга прекрасна как в изображении римской жизни, так и в демонстрации агонии порабощенной души.
;
Этот классический исторический роман не зря переиздается уже почти полтора века: хотя автор кое-где отклонился от фактов, в целом получилось отличное изложение реальных событий. Оформление этой толстой книги, как и других изданий этой серии, немного стилизовано под старину. В частности, черно-белые иллюстрации напоминают гравюры столетней давности.
;
Шикарная серия книг! Страницы белоснежные, обложка твердая. Оформление очень красивое. Шрифт комфортный для чтения. Всем кто любит эту историю, однозначно рекомендую"
989450,https://www.labirint.ru/books/989450/,Дэвид Болл: Империи песка,10.00,"Семейные узы, честь и чувство долга часто вступают в противоречие, перекраивая человеческие судьбы. Но двое мальчишек в 1870 году еще не знают об этом. Юные кузены живут в Париже, осажденном прусской армией; они очень дружны между собой, однако в скором времени пути их разойдутся. Трагические события заставят одного бежать на родину своей матери, в Северную Африку, к воинственным туарегам; семейный позор вынудит другого поступить на службу в армейский отряд, сопровождающий дальнюю экспедицию. После долгих лет разлуки они встретятся в раскаленных песках Сахары лицом к лицу в жестоком противостоянии двух цивилизаций... Впервые на русском!","Исторический роман Дэвида Болла ""Империи песка"" отнесла бы к семейным сагам. Это совершенно удивительная книга о драматических историях семьи, любви, предательства... Место и время действия - Франция, 1866 год и Сахара, 1876 год. Вкусы у всех разные, но я пишу через призму своего восприятия и лично мне понравилось, читала с большим восхищением. Восхитило не только содержание и язык книги, но и богатое знание автора исторического материала о древнем народе туарегров, историю которого он и попытался рассказать. В конце книги имеется небольшое ""Послесловие"", в котором Дэвид Болл рассказывает что и какие события легли в основу романа.
Среди достоинств отмечу безупречное качество печати - оно здесь на высоте (впрочем как и у всех книг издательства ""Азбука""). Белая бумага, среднего размера чёткий шрифт. Иллюстрации не имеются.
;
Примеры страниц для ознакомления с книгой.
;
азбука как всегда на высоте. отличное оформление, обложка под лен. единственный недостаток-мелковат шрифт. с автором не знаком, но много положительных рецензий от книжных блогеров. говорят незабываемое приключение. буду знакомиться."
838684,https://www.labirint.ru/books/838684/,Дайни Костелоу: Лишние дети,8.65,"Потеряв в годы Второй мировой войны мужа, Мэвис Стивенс страстно желает снова обрести женское счастье. Ее избранником становится Джимми Рэндалл, грубый и жестокий проходимец. Шантажируя беременную от него Мэвис отказом заключить с ней законный брак, он вынуждает ее временно передать опеку над малолетними дочерьми Рози и Ритой приюту ""Нежная забота"". Доверчивая и безвольная Мэвис подписывает подложные бумаги, которые навсегда лишают ее родительских прав.Каково это - быть брошенными собственной матерью? Стать лишними в родном доме, где теперь главенствует властный, холодный отчим? Дайни Костелоу написала правдивую и страшную историю, в которой детям приходится выживать в безжалостном и несправедливом мире взрослых.","Жестокая, душераздирающая история двух сестер после Второй мировой войны. Их отправила в приют собственная мать под давлением нового, весьма деспотичного мужа, который не хотел видеть в доме «чужих» детей. С этого начинается тяжелая история взросления девочек. Жестокое обращение с детьми, домашнее насилие, ложь и обман, этот роман не основан на реальных событиях, а вдохновлен ими. Мне понравилось… Трогательно, местами до слёз, грустно, трагично и абсолютно красиво.
Отмечу, что «Лишние дети» отличаются от других книг серии размером, но это плюс издания – оно действительно смотрится красивее, корешок скругленный, книга удобнее раскрывается, несомненный плюсик к удобству чтения.
;
Я, наверное, единственная, кто не понимает восторженных отзывов. Я всего на 91 странице, а меня уже бесит в книге всё и вся. Ужасный скудный слог, написан будто для школьников. Герои плоские, стиль написания наипростейший, построение предложений как из Яндекс-переводчика. Возможно, сама история и интересная, но то, как она изложена, как раскрыты (нет) персонажи, убивает все желание читать сие произведение дальше. Вот «жених» решил, что девочки ему помешают. Всё. Ни причин, ни обоснований, ничего. Просто написано, что он так захотел и читатель должен это принять. Вот мать выслушала его и -оп, через некоторое время она уже в «отделе по работе с детьми» (в книге это так называется). Опять же, ни внутренней борьбы матери с самой собой, ни внешней борьбы её же с обстоятельствами-ничего, просто констатация факта, что она пошла готовить документы. Ну и ещё… не знаю, сколь популярно было выражение «тупая телка» в 40х годах прошлого века в Англии, но в книге оно встречается в определённые моменты прям через абзацы. Не знаю пока, что там дальше, но у меня уже кровь из глаз. Не факт, что осилю. Пока для меня данное творение- спам для мозга, не больше.
;
Название – оксюморон, согласны? Разве бывают лишними детьми? В каком-то розовом мире, возможно, и нет, но жестокая история, которую рассказывает Костелоу, призвана открыть глаза на реальность.
Рэндалл – жесток, Мэвис – слабохарактерна. На фоне происходящий событий (по сути, принуждение матери к отказу от родительских прав) название приюта – «Нежная забота» – выглядит почти издёвкой. Это страшный мир и, хуже того, он взрослый. Именно в нём придётся выживать главным героям.
«Лишние дети» – книга, чтобы поплакать. Книга-контраст, с помощью которой можно оглянуться на свою жизнь, поняв, что не всё так плохо."
974124,https://www.labirint.ru/books/974124/,Валентин Пикуль: Фаворит. Книга 1. Его императрица,10.00,"Роман ""Фаворит"" - многоплановое произведение, в котором поднят огромный пласт исторической действительности, дано широкое полотно жизни России второй половины XVIII века. Автор изображает эпоху через призму действий главного героя - светлейшего князя Григория Александровича Потемкина-Таврического, фаворита Екатерины II, - человека сложного, во многом противоречивого, но, безусловно, талантливого и умного, решительно вторгавшегося в государственные дела и видевшего свой долг в служении России.","Главными героями романа являются императрица России Екатерина 2 и и ее фаворит Григорий Потемкин - один из приближенных к императрице людей ( по слухам - тайный муж Екатерины). 
Фаворит, фаворитка - это устоявшиеся определения любовников (любовниц), приближённых, любимцев правителей во многих странах мира. Но Потемкин - уникальное явление в мировой истории. Он был не только близким к Екатерине человеком, он служил РОССИИ.
Петр 1 удачно разрешил для России проблему Балтийскую.
Потемкин разрешил для России проблему Черноморскую. Были завершены многолетние войны с султанами и ханами, совершавшими набеги на русские земли. Были присоединены к России огромные территории Юга. Строились и развивались новые крупные центры России - Екатеринослав ( Днепропетровск), Херсон, Николаев, Ростов-на-Дону, Ставрополь, Одесса, Севастополь и другие. Создавалась НОВОРОССИЯ. Было Дикое поле- стал обжитый цветущий край. 
Потемкин был не только фаворит, но и верный сподвижник императрицы.
Потемкин не стал бы ТАВРИЧЕСКИМ (один из его титулов) без Екатерины. Но, в то же время, он был одним из людей, благодаря которым она стала ВЕЛИКОЙ.
В романе поднят огромный пласт исторической действительности, показано множество исторических лиц. Из которых  2 главных: Екатерина и Потемкин.Остальных даже не стоит пробовать перечислять - так их много.. И биографию каждого из героев книги Пикуль ""пропустил через себя"". Титанинический труд! 
Книга интересная, познавательная. 
Стоит прочесть!
;
Иллюстрации по элементам внутреннего оформления романа ФАВОРИТ в двух томах из нового собрания сочинений Валентина Пикуля издательства Вече в 2023 году - вариант с цветными обложками. Тоже и в варианте с однотонными обложками."
