id,link,name,rate,description,reviews
654914,https://www.labirint.ru/books/654914/,Жюль Верн: Вокруг света за восемьдесят дней,7.96,"""Вокруг света за 80 дней"" - один из лучших классических приключенческих романов мировой литературы. Идею романа Жюль Верн почерпнул из газет - писателя вдохновила журнальная статья, доказывающая, что любой путешественник, используя современные транспортные средства, без труда сможет объехать земной шар. Оживив газетную идею запоминающимися героями, динамично-увлекательным сюжетом и придав литературной выдумке налет мнимой достоверности, так, что современники считали роман подлинным отчетом о подлинном путешествии, протекающем в данный момент, Жюль Верн добился невероятного успеха.И сегодня книга все так же востребована поклонниками творчества французского писателя. Издание украшают великолепные классические иллюстрации А. Невилла и Л. Бенетта, лучших художников-графиков своего времени.","Книги в подобных изданиях задают высокую планку прежде всего издателю. Любая помарка, опечатка, экономия на работе будет заметна, и издание из тома на века превратится в поделку для дежурного подарка дорогому начальнику/теще/коллеге… словом, грань тонка, и для того, чтобы ее не переступить, нужна издательская чуйка. Я слежу за изданиями «Верже» с самых первых книг, и вот сейчас, мне кажется, они нащупали самый верный баланс. Подержав в руках «Вокруг света за 80 дней», полистав, я сразу загорелся мыслью о том, что хочу себе эту книгу. Хочу дать ее почитать своим племянникам. Потому что эти рисунки я помню с детства — правда, они здесь они напечатаны полностью и в верных, сочных цветах. Потому что это правильный, академический перевод. Потому что здесь нет глупой роскоши — а есть то, за что мы любим книги: бумага, цвет, ощущение тактильное, продуманность, обрез, корешок… все приятно и радует глаз.
И вообще я невероятно рад, что Жюль Верна издают так много и по-разному, что он до сих пор актуален и читается с удовольствием. А мой книжный шкаф украсит именно это издание, и я тем более рад тому, что это обдуманное и доставляющее удовольствие решение.
;
Для меня эта книга ценна сама по себе, потому что я люблю Жюль Верна в любом исполнении. Наверное именно поэтому я не смогла пройти мимо этой книги, в ней есть все, что я ценю в книги: уникальность оформления, качество печати, само произведение и желание иметь эту книгу в библиотеке. Я покупаю книги на один раз, но крайне редко, количество книг в моём доме уже давно перевалило за грани разумного, но мимо таких вот книг я пройти не могу, я хочу, чтобы мой сын или внук прочитали ее именно в таком исполнении, не в электронном, чтобы они поняли, почему до сих пор я читаю только бумажные книги.
;
Подобных книг в руках даже не держала раньше. Оформление восторг! то, на что не жалко средств"
582672,https://www.labirint.ru/books/582672/,Софья Прокофьева: Остров капитанов,7.66,"Вы знали, что стоит только мальчишке пустить кораблик по луже или речке, как он сразу устремляется в океан Сказки? В этом океане находится Остров капитанов, где все игрушечные судна превращаются в настоящие фрегаты, а их маленькие создатели - во взрослых и отважных капитанов.Эта история одного мальчика, первоклассника Тин Тиныча, и его кораблика ""Мечта"". Возможно, после прочтения этой книги в океане Сказки окажется одним корабликом больше…Большое количество цветных иллюстраций. Матовая ламинация на обложке, шитьё нитками, круглёный корешок, каптал.Для среднего школьного возраста.Книга продолжает серию произведений писательницы Софьи Прокофьевой. Ранее в данной серии вышли повести ""Лоскутик и облако"", ""Ученик волшебника"", ""Зеленая пилюля"", ""Приключения жёлтого чемоданчика"" и т. д.","Книга Софьи Прокофьевой ""Остров капитанов""— о мечте. Почти каждый мальчишка мечтает стать в детстве отважным героем: путешественником или космонавтом. Но детство уходит, и мечта уходит вместе с ним: меняются приоритеты, засасывает быт. А куда уходит мечта? Почему каждое новое поколение мальчишек снова мечтает о том же самом? Софья Прокофьева пытается ответить на эти непростые вопросы в своей лирической сказке ""Остров капитанов"". 
Первоклассник Валя, которого мама зовёт в шутку Тин Тиныч, однажды делает бумажный кораблик, отправляет его в плавание по ручью и встречает волшебника, который ему рассказывает о таинственном и романтическом Острове капитанов, куда уходят все мальчишеские мечты. С помощью волшебника, Тин Тиныч отправляется в сказку на своём бумажном фрегате ""Мечта"", а его спутницей и помощницей станет нарисованная ласточка. На волшебном Острове капитанов мальчик найдёт друзей, сразится со злыми пиратами, испытает множество опасных приключений. 
Главное, чему нас учит Светлана Прокофьего и герои её книги— это умению мечтать. Без мечты нельзя достигнуть цели, без неё нельзя стать капитаном корабля под названием ""Жизнь"". Ведь смысл любой жизни в мечте: мечта даёт силы, когда, кажется, что всё потеряно, мечта превращает волшебство в реальность, мечта заставляет покорять новые горизонты. Этим оптимизмом буквально дышит каждая строчка сказки Софьи Прокофьевой ""Остров капитанов"". 
Книга издана Издательским Домом Мещерякова в рамках издания БИСС Софьи Прокофьевой, задуманного издательством. У книги твердая красочная обложка, белая дорогая качественная бумага, печать крупная офсетная. Книга содержит много иллюстраций. Рисунки известного советского художника-иллюстратора Геннадия Калиновского идеально соответствуют лирической атмосфере сказки. Сказка Софьи Прокофьевой ""Остров капитанов"" рекомендована для детей младшего школьного возраста (с 6 лет) и всем романтикам, которые ценят мечту и продолжают верить в чудо.
;
Почитала описание и решила приобрести книгу сыну, 7 лет. Мы много читаем, уже брали книги этого автора,  и они нам нравились. Но эта книга оказалась для нас полным разочарованием.  Очень странный сюжет, повествование не цепляет, будто автор в попыхах собрал все имеющиеся шаблоны, но не смог связать все воедино.  И читать тяжело,  и, видимо, воспринимать. Сын попросил другую книгу на седьмой главе. Хотя стоит отметить,  качество издания прекрасное, хороший переплёт, приятная бумага.
;
Идеальная бумага и прекрасное издание. Полностью соответствует серии. Иллюстраций немного, всегда маленькая в начале главы, иногда - на полный разворот. Иллюстрации на любителя, мне не очень. Фотографировал в сложных условия, заранее прошу прощения."
654913,https://www.labirint.ru/books/654913/,Жюль Верн: Вокруг света за восемьдесят дней,7.95,"""Вокруг света за 80 дней"" - один из лучших классических приключенческих романов мировой литературы. Идею романа Жюль Верн почерпнул из газет - писателя вдохновила журнальная статья, доказывающая, что любой путешественник, используя современные транспортные средства, без труда сможет объехать земной шар. Оживив газетную идею запоминающимися героями, динамично-увлекательным сюжетом и придав литературной выдумке налет мнимой достоверности, так, что современники считали роман подлинным отчетом о подлинном путешествии, протекающем в данный момент, Жюль Верн добился невероятного успеха.И сегодня книга все так же востребована поклонниками творчества французского писателя. Издание украшают великолепные классические иллюстрации А. Невилла и Л. Бенетта, лучших художников-графиков своего времени.","Большая книга про большое путешествие)
Гравюры Невилла и Бенета, напечатанные на плотной слегка желтоватой бумаге выглядят особенно благородно и как-то по-викториански. Кажется, что это старинный артефакт, привезенный из дальнего плаванья или опасной экспедиции. Мне нравится, что в этой серии выходят и приключенческие книги, ведь купить классику в подарочном издании очень легко, только не всем интересны ""серьезные"" книги. А Жюль Верн, хоть и считается классикой, но вполне веселой и увлекательной.
;
Прекрасна, как и все книг этой серии. Издание, которое доставляет удовольствие с первого прикосновения. Иллюстрации, оформление страниц, качество бумаги, все отлично. Давно мечтала о подобном издании этого романа. Серия радует индивидуальным подходом к каждому автору и произведению. Строгое оформление и позолота на иллюстрациях очень подходят Конан Дойлю, а стиль путевого дневника Верну. Каждая уникальна, каждая идеальна.
;
Для начала, издание понравилось. Иллюстрации классические гравюры Неввила и Беннета, как уже писали. Обложка очень подходит, с одной стороны, кожаная обложка - это антураж путевого дневника, но с другой книга выглядит строго и красиво. Ей это очень подходит по настроению."
1006549,https://www.labirint.ru/books/1006549/,Эмилио Сальгари: Возмездие Сандокана. Возвращение Момпрачема,10.00,"Эмилио Сальгари (1862-1911) - прославленный писатель, которого современники называли ""итальянским Жюлем Верном"", создавший около двухсот романов и рассказов. Среди этих многочисленных произведений, сверкающих яркой фантазией и захватывающими сюжетами, наибольшую популярность завоевали два пиратских цикла: ""Антильские пираты"", о приключениях Черного Корсара и его верных последователей, а также серия романов под общим названием ""Пираты Малайзии"", о благородном разбойнике Сандокане. В настоящее издание вошли два долгожданных романа о дальнейших приключениях отважного пирата: ""Возмездие Сандокана"" (в новом переводе) и ""Возвращение Момпрачема"" (впервые на русском). В этих произведениях Сандокан вместе со своими верными друзьями готовится отомстить своему смертельному врагу, уничтожившему его семью, а также вырвать из цепких лап англичан родной остров Момпрачем. Впервые в России произведения сопровождаются полным комплектом иллюстраций знаменитого итальянского художника Альберто делла Валле.","Книга издана в серии «Азбука: Мир приключений».
Бумага белая, тонкая, ч/б иллюстрации.
Прикрепляю фотографии обложки, страниц, по которым можно составить представление о содержании и оформлении книги.
;
Предпоследняя книга цикла о Сандокане в серии. Несколько фотографий для ознакомления прилагаются."
652431,https://www.labirint.ru/books/652431/,Генри Хаггард: Копи царя Соломона,7.55,"Английский писатель и публицист, классик мировой приключенческой литературы Генри Райдер Хаггард был заядлым путешественником и исследователем, поэтому в основе его многочисленных романов лежат собственные впечатления и реальные исторические факты. Увлекательные сюжеты, динамичное повествование, обилие достоверных деталей и богатая фантазия автора - все это делает романы Хаггарда востребованными и сегодня. Уже более века его романы и повести переиздаются и экранизируются, не теряя новизны и привлекательности у разных возрастных категорий читателей и зрителей.В романе ""Копи царя Соломона"" бесстрашный охотник и авантюрист Аллэн Кватермэн пускается в опасное путешествие за несметными сокровищами царя Соломона, а в повести ""Суд фараонов"" главный персонаж Джеймс Смит увидел статую древнеегипетской царицы Ma-Ми и, плененный ее образом, он поклялся разыскать гробницу той, кого полюбил... Мы надеемся, что эта увлекательная книга понравится читателю, тем более что она оформлена прекрасными и интригующими иллюстрациями Д. Швецова.","Классика викторианского приключенческого романа. Нет человека, который бы про него не слышал, но читали далеко не все. Между тем, Аллан Квотермейн — персонаж не менее цельный и интересный, чем Шерлок Холмс, — и такой же стопроцентно британский, разумеется. Оставлю сюжет в стороне: читателю предстоит провести немало захватывающих минут в затерянной стране Кукуанов, где его ожидают несметные сокровища библейского царя.
Но — пара слов об издании. «Верже» не смогли впечатлить меня своими первыми изданиями — да, красиво, да, кожано-роскошно, но все-таки — отчего-то не мое, хотя и люблю изданные с любовью и стараниями книги (понятное дело, что качество материалов прямо отражается на стоимости, поэтому здесь возмущений не последует). Однако, среди всерьез занимающихся изданием в подобном формате, мало кто удосуживается следить за мелочами.
Так, тут приятнейшим образом повествование дополнили иллюстрации Дмитрия Швецова; немыслимо приятна на ощупь шелковисто-тканевая обложка, приятно тяжелая, с плотными, матовыми листами — эта книга даже в сорок лет увлекает не хуже, чем Жюль Верн в 12… приходится заставлять себя читать определенное количество страниц в день, чтобы растянуть удовольствие на более долгое время — а затем, удовлетворенно вздохнув, поставить в книжный шкаф. И начать присматриваться к следующей книге детства, изданной Верже...
;
На мой взгляд, со вкусом у издательства ""Верже"" сложности. Такие аляповатые книги... Наверное они для ценителей китайских плакатов и прочих любителей яркого ширпотреба... Иллюстрации российских художников - уровня учащихся художественной школы (никакой художественной ценности не представляют), зачем-то разукрашивают старые черно-белые работы французских мастеров... Для художника-иллюстратора очень важно создать свою атмосферу, проявить мастерство, собственную уникальность... В книгах ""Верже"" это всё отсутствует напрочь. Особенно меня поразили иллюстрации к книге ""Копи царя Соломона"" - просить 100 евро (эквивалент) за такую мазню... Это просто неприлично даже... По всей видимости расчет на нуворишей...
;
Получила книгу и даже не знаю радоваться или огорчаться... Обложка тканевая шелковистая, очень приятная на ощупь. Цветовое оформление яркое, соответствующее содержанию. Обрез золотой. Именно золотой, блестящий, а не золотистый, как во всей серии. Навевает прямые ассоциации с сокровищами и приключениями героев. Иллюстрации отличные, живые и местами жутковатые. Вроде бы все хорошо, но зачем, ЗАЧЕМ эту книгу сделали значительно меньшей по размеру, чем остальные книги серии?  Я, например, люблю
 единообразие в своём книжном шкафу и, выбирая книгу из серии «Книжный шкаф» рассчитывала (даже и не знаю почему) на схожесть уж не оформления обложки, но хотя бы размера. Расстроена... Очень... А книга все-таки хороша!"
340028,https://www.labirint.ru/books/340028/,Юлия Вознесенская: Мои посмертные приключения,9.10,"Действие повести-притчи начинается… со смерти главной героини. Множество испытаний ожидает ее по ту сторону жизни. Что это - странствия в аду, в поисках спасения от вечных мук? Только ад уж больно похож на нашу обыденную жизнь… может быть, не зря говорят, что смерть - это только начало, и только от нас зависит, что нас ждет впереди?Допущено к публикации Издательским Советом Русской Православной Церкви.","Книга в художественном (очень простом) стиле рассказывает о рае,аде, о мытарствах души после смерти человека. Читается запоем,невозможно оторваться,т.к. быстрее хочется узнать ЧТО же было дальше. Интересно заканчивается. И вообще заставляет задуматься. Возможно, книга поможет невоцерковленным людям прийти к вере!
;
Замечательная книга. Советую всем ее прочитать, особенно, кто стоит на пути к вере. Книга заставляет задуматься о многом. Читается на одном дыхании. При прочтении, я  получила очень много впечатлений и поплакала и побоялась и попереживала. Книга о рае, аде, мытарствах души после смерти. Не пожалеете.
;
Автор книги хорошо знает православную традицию понимания Рая и ада. И это важно,т.к.помогает невоцерковленным людям составить представление об этих понятиях в свете православия.Ещё в книге имеются ссылки на Святых Отцов православной церкви. 
Несмотря на лёгкость чтения, книга заставляет задуматься и о своей личной участи.
Желаю всем не унывать. 

оформление обложки,на мой взгляд не удачное.Причем здесь попугай? :)"
910698,https://www.labirint.ru/books/910698/,Льюис Кэрролл: Приключения Алисы в стране чудес. Сказка,10.00,"Сказка о приключениях Алисы в Стране чудес, созданная великим английским писателем Льюисом Кэрроллом (1832—1898), вот уже более столетия остается любимым чтением детей и взрослых. В настоящем издании текст сказки публикуется в классическом переводе Н. М. Демуровой. Ей же принадлежит послесловие, посвященное жизни и творчеству Л. Кэрролла и его месту в английской и мировой литературе, статья о сказке «Алиса в Стране чудес» и обстоятельные комментарии. В разделе «Дополнения» публикуется перевод раннего варианта сказки — «Приключения Алисы под землей», также выполненный Н. М. Демуровой. В книге впервые в России воспроизводится полный цикл иллюстраций, созданный английским художником Чарльзом Робинсоном (1870—1937).",Фото своего экземпляра для лучшего знакомства с книгой прилагаю)
632080,https://www.labirint.ru/books/632080/,Генри Хаггард: Копи царя Соломона,7.68,"Английский писатель и публицист, классик мировой приключенческой литературы Генри Райдер Хаггард был заядлым путешественником и исследователем, поэтому в основе его многочисленных романов лежат собственные впечатления и реальные исторические факты. Увлекательные сюжеты, динамичное повествование, обилие достоверных деталей и богатая фантазия автора - все это делает романы Хаггарда востребованными и сегодня. Уже более века его романы и повести переиздаются и экранизируются, не теряя новизны и привлекательности у разных возрастных категорий читателей и зрителей.В романе ""Копи царя Соломона"" бесстрашный охотник и авантюрист Аллэн Кватермэн пускается в опасное путешествие за несметными сокровищами царя Соломона, а в повести ""Суд фараонов"" главный персонаж Джеймс Смит увидел статую древнеегипетской царицы Ma-Ми и, плененный ее образом, он поклялся разыскать гробницу той, кого полюбил.Мы надеемся, что эта увлекательная книга понравится читателю, тем более что она оформлена прекрасными и интригующими иллюстрациями Д. Швецова.","Иллюстрации  пятой и шестой глав поменяны местами. А также 13 и 14 глав. Читаешь текст, а иллюстрации не соответствуют сюжету. Очень халатная работа, я считаю, особенно, если учесть стоимость книги.
;
Неожиданно! Приключенческая книга! И довольно часто встречающаяся на книжных полках. Но очень красиво оформлена. Очень качественная бумага, красивые иллюстрации. И все в кожаном переплете! в классическом оформлении издания! Круто!
;
Приключения Аллана Квотермейна вот уже более ста лет будоражат воображение юных (и не очень юных) читателей. Тем более приятно увидеть прославленный роман в таком прекрасном исполнении.
Красочные иллюстрации, плотная бумага, крупный текст и даже рамочка-орнамент на каждой странице смотрятся очень органично. Если б ещё статью о романе или писателе какую-нибудь в конце добавили, было б вообще выше всяких похвал."
911551,https://www.labirint.ru/books/911551/,Николай Носов: Живая шляпа и другие любимые рассказы,9.56,"Добрые, искренние, непосредственные.… Такие они, герои чудесных историй Николая Носова: всегда найдут, чем заняться, и даже, казалось бы, совершенно обыденные ситуации превращаются в настоящие приключения!Весёлые рассказы любимого всеми писателя сопровождаются замечательными иллюстрациями Ивана Семёнова.Для среднего школьного возраста.","Книга шикарная, очень красивое издание. Формат А4, плотные листы, крупный шрифт.  Обложка рельефная, яркие красочные иллюстрации Ивана Семёнова на каждом развороте (за исключением нескольких рассказов). Наше поколение выросло на этих рисунках, которые полны жизни и задора. Книга украсит любую детскую библиотеку, отлично подойдёт в качестве подарка. Содержание не требует каких либо комментариев - чудесные рассказы из детства, которые дают пищу для размышлений и в наше время. Считаю, что это один из самых лучших сборников рассказов Носова. Спасибо Махаону за сохранение традиций и бережное отношение к наследию.
;
Изумительные иллюстрации, качественная бумага и, конечно, произведения Носова, которые не нуждаются в дополнительной рекламе. Прекрасный подарок для любого ребенка и взрослого)
;
Книга отличная !"
461825,https://www.labirint.ru/books/461825/,"Патерсон, Патерсон: Приключение в Лисьем Лесу",8.24,"Где-то в самой глубокой чаще затерялась сказочная страна - Лисий Лес. С её необычными жителями постоянно случаются разные истории: забавные и поучительные, трогательные и загадочные.И если ты будешь внимательно слушать, то добрый ежонок Вилли, смышлёный мышонок Харви и весёлый кролик Ру станут твоими друзьями. Они расскажут волшебные Сказки Лисьего Леса.А ты поможешь им раскрыть секреты удивительных происшествий.Приключение в Лисьем ЛесуВилли, Харви и Ру идут в лес. Конечно, им нужно набрать дров, но гораздо интереснее попробовать, как скользят новенькие санки. День обещает быть спокойным и весёлым, но...Неожиданно для себя кролик, ёжик и мышонок становятся командой спасателей. Карета Лиса чуть не упала с обрыва в речку. Надо сообразить, как спасти владельца. А смекалка поможет друзьям узнать, кто этот таинственный мистер Лис.Для детей дошкольного возраста. Рекомендовано для детей от 4 лет.Для чтения взрослыми детям.2-е издание, исправленное.","Получила книги и еле дождалась пока уснуть дети, чтобы пролистать, прочитать. Книги ведь будут в подарок к Новому году!!! 
Мне очень понравилось все! И история - очень добрая. Персонажи на мой взгляд ведут себя так, как в реальности ведут себя дети лет 8. Смутило только то, что история началась сразу почти с диалогов. Никакой тебе предыстории о том, где все произошло и кто перед нами. Даже полистала первую страничку, вдруг две склеились. Нет. Так и задумано. Но это ничуть не портит книгу. Много диалогов. Они вполне понятные, но читая детям лучше все-таки проявить все свои актерские таланты и подарить каждому персонажу ""свой голос"" - ребенку будет легче разобраться, кто есть кто.
Не согласна я с возрастом указанным на книге - до 3 лет. На мой взгляд от 3 до 5-6 лет. 
Иллюстрации - просто нет слов, как они чудесны! 
Надеюсь, дочке тоже очень понравится.
Книга почти квадратная. Бумага плотная, шрифт не самый крупный, но практически везде идет на белом фоне - читается легко.
;
Долго думал прежде, чем приобрести данную книгу - сказывался неприятный осадок от некоторых комментариев. Дождался второго издания (исправленного) и заказал ""Приключения в Лисьем Лесу"" для пробы Серии. 
Ощущения остались неоднозначные. Грубых слов замечено не было. В первой половине книги друзья думают, как заработать денег, чтобы купить подарки к празднику. Делать они ничего не умеют, поэтому гонят халтуру страшную. Все это сопровождается речами о том, к кому бы лучше пойти, чтобы больше денег дали. (Это не понравилось), В конце-концов, они идут в лес за дровами (чтобы их выгодно продать - зима же). Там они встречают бездомного барсучонка, который сообщает зверям о застрявшем экипаже. Друзья вытягивают карету, в которой едет лис-судья (я так понял назначенный управитель данной местности). Он сказочно богат и награждает ребят: подвозит до города, дает денег и водит по магазинам с подарками. (Эта часть книги смотрится добрее и приятнее). Потом лис устраивает бал для всех жителей города. 
В итоге сильной симпатии ""Приключение в Лисьем Лесу"" не вызвала. Картинки красивые, содержание - не очень. Покупать сомнительную детскую сказку из-за иллюстраций, думаю, не стоит. Поэтому остальные книжки Серии заказывать не стал.
PS: Сказки Баттерворта (см. товары по теме) гораздо лучше. Хотя они и небольшие, в мягкой обложке, но они нравятся полностью. Да и иллюстрации в них классные.
;
На самом деле диссонанс в сознании некоторых читателей возникает оттого, что на рисунках милые-премилые малыши-зверята, а общаются они как самые настоящие подростки. Но мне кажется, это задумка автора, и переводчика винить нет смысла. Похоже на невольную смесь из современных моделей поведения-общения и традиционной европейской детской иллюстрации - то есть с ретро-налетом. кому как)"
